#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z	u_x	u_y	u_z	Dt
8.183025e-04	-0.20168765021806068	0.9794498394953779	-0.0003219658295682501	-0.0026266195733852583	0	0	-0.15098184715942684	0.9885364873170078	-0.0003083363076246202	5.540370307477847e-10
8.187097e-04	-0.25460859042090245	0.967044128703087	-0.00034470968755607626	-0.0021743634122460623	0	0	-0.21368439951286014	0.9769026920840529	-0.00032803011825344674	5.596796494493318e-10
8.191013e-04	-0.2896009240430212	0.95714742493877	-0.00033425515714837633	-0.001605377047937246	0	0	-0.26004168663053473	0.9655973309488207	-0.00034011595165632844	5.151103343446584e-10
8.194830e-04	-0.3074857872069076	0.9515526118042723	-0.00034297844896766564	-0.0009574729853945567	0	0	-0.29010308642512894	0.9569953391067065	-0.00034666216120763055	5.121874981576263e-10
8.198612e-04	-0.3088564744695702	0.9511085917319799	-0.0003534286883634796	-0.0002613528112026117	0	0	-0.30412431429759773	0.9526322901608895	-0.00034813192194928656	5.520492516110635e-10
8.202356e-04	-0.29399853887790833	0.9558058075510174	-0.0003426213695541054	0.000442533908040851	0	0	-0.30205799529007377	0.9532894881866294	-0.00034524515346064176	5.164445038130547e-10
8.206133e-04	-0.26289979497265537	0.9648230842598549	-0.0003374650157907079	0.0011275801963945725	0	0	-0.28382064520308825	0.9588773266248418	-0.00033740376282541303	5.920958126192572e-10
8.209906e-04	-0.21660913184279124	0.9762583615736282	-0.00030896583530928774	0.001748934738526647	0	0	-0.24981484805745088	0.9682935691820052	-0.00032491661449404296	5.391271883119897e-10
8.213750e-04	-0.15576276704444514	0.9877944481874951	-0.0002975443158828064	0.0022812005796202174	0	0	-0.2001449801315734	0.9797662437600717	-0.0003074352162965299	5.563598978882687e-10
8.217808e-04	-0.08029699776694905	0.9967709453937655	-0.0002730722133486466	0.0026988610718979966	0	0	-0.13385801268753839	0.9910004800193261	-0.0002846766726699204	5.531005769416663e-10
8.222073e-04	0.005563695868105948	0.9999844969255867	-0.00022626703002811917	0.0029494229437400776	0	0	-0.05351856222154355	0.9985668219480149	-0.00025612961642783376	5.397581289774496e-10
8.226760e-04	0.09892138717360777	0.9950952312399436	-0.00019980783854113668	0.002981668673918557	0	0	0.03962432854600778	0.9992146231853624	-0.00022226068608690078	5.249761826964991e-10
8.231316e-04	0.18018813025116875	0.9836321520633476	-0.0001647538015955098	0.0027668559468946017	0	0	0.12631008241440367	0.9919907898056707	-0.00018979248736388692	5.336492533996661e-10
8.235453e-04	0.2401719148433231	0.9707303601157097	-0.00013881684421662436	0.002375891870667097	0	0	0.19510706790896706	0.9807819359501008	-0.00016175888907287288	5.690755525198098e-10
8.239452e-04	0.2825026927825069	0.9592664966466075	-0.0001303149156897567	0.0018458070846414168	0	0	0.24835076020077604	0.9686701607035607	-0.00014025061411781709	5.401450135314278e-10
8.243271e-04	0.3069800559900689	0.9517159411563781	-0.0001121301205976952	0.0012309450985746161	0	0	0.28459154368865663	0.9586488602391097	-0.00012658263540629754	5.271456181872859e-10
8.247047e-04	0.3150779608663247	0.9490657842402885	-0.00012554156822720445	0.000553501412001559	0	0	0.30508288221524554	0.952325795412702	-0.00011987828469576782	5.168570138937167e-10
8.250827e-04	0.30682775528705003	0.9517650510679085	-0.000127087416862448	-0.000155786108603318	0	0	0.3096350330444237	0.9508554736909771	-0.0001202642354967085	5.446508100097386e-10
8.254618e-04	0.2821523089093989	0.9593696147593191	-0.00012982161173681533	-0.0008583589349510712	0	0	0.2979073463151359	0.9545947813889822	-0.00012789212205185284	5.448959702073091e-10
8.258387e-04	0.2419654994406064	0.9702848409783168	-0.00015635901126104457	-0.0015088089002967776	0	0	0.2702597172493562	0.962787445351377	-0.00014249935915623227	5.217552701934714e-10
8.262214e-04	0.18664811587674537	0.9824268140497845	-0.00018940868869408748	-0.0020829012862254564	0	0	0.22670694918022408	0.9739630036616953	-0.00016337589813810217	5.280215332741041e-10
8.266151e-04	0.11738279916690791	0.9930867189191903	-0.0002171774814820741	-0.0025481080494196935	0	0	0.1675403695896731	0.9858651979367222	-0.00018988139282063738	5.392492453787995e-10
8.270333e-04	0.035049149022344316	0.9993855581518585	-0.00025161539690581443	-0.0028719525756723385	0	0	0.0924408645140842	0.9957181518195833	-0.00022069182600932416	5.085337870411582e-10
8.274845e-04	-0.056282382807592	0.9984148546654674	-0.00026714945933690765	-0.0029998572603521802	0	0	0.003707517017196853	0.9999930948201213	-0.0002542236084002266	5.511992078663089e-10
8.279480e-04	-0.14397153687392103	0.9895817832293934	-0.00030144766587036963	-0.002881921041104876	0	0	-0.08722753637766321	0.9961883732819938	-0.0002860686257822477	5.355374399926355e-10
8.283709e-04	-0.21180332763997384	0.9773122552827773	-0.0003256911504872819	-0.002561982272467402	0	0	-0.16255753406235807	0.9866990174569491	-0.00031155907447923397	5.606834224730912e-10
8.287768e-04	-0.2618928397888081	0.9650968997598849	-0.00033843937838870004	-0.002085258522044541	0	0	-0.22282223280129662	0.9748590378041581	-0.00033012269871129484	5.559054826262672e-10
8.291664e-04	-0.2939563479583926	0.9558187833441959	-0.0003448208023314999	-0.0015003888879854162	0	0	-0.2664069563069554	0.9638605795712017	-0.0003417307878610366	5.408479373148466e-10
8.295483e-04	-0.30904437346506386	0.9510475598167669	-0.00033792922277111324	-0.0008400450381676013	0	0	-0.29380570819285995	0.9558650978312221	-0.0003472483267331319	5.168956692555035e-10
8.299273e-04	-0.30754569218796934	0.9515332480834134	-0.00035356534318425084	-0.00013707927422123908	0	0	-0.30506039661102863	0.9523329424365367	-0.00034809436944654396	5.386145414920692e-10
8.303057e-04	-0.28955959215530924	0.9571599300298497	-0.00033307071982080944	0.0005726972209498547	0	0	-0.3000355777214086	0.9539279500023513	-0.0003439559453520071	5.232627048941258e-10
8.306826e-04	-0.25564472832192386	0.9667707391588687	-0.0003328474495834372	0.0012475139438504923	0	0	-0.27887760163158276	0.9603265959107438	-0.00033540229493685586	5.817833858369875e-10
8.310616e-04	-0.20645620250873978	0.9784557918213214	-0.0003160648375365696	0.0018560138243479125	0	0	-0.24186622080729483	0.97030955249903	-0.00032180977195814405	5.465807604841312e-10
8.314499e-04	-0.1427209633640429	0.9897629228595479	-0.0002883556210551071	0.0023703389367833684	0	0	-0.18902618726868745	0.9819719998003296	-0.0003035371553759122	5.489587185625586e-10
8.318587e-04	-0.06505517209778575	0.9978816370128446	-0.000251188959109447	0.0027597384974575594	0	0	-0.11998006437092705	0.9927762618374053	-0.0002794381792684837	5.342079874139574e-10
8.322999e-04	0.024230275250066054	0.9997063778683538	-0.00022761951283156408	0.002976326716878435	0	0	-0.03539685826615897	0.9993733041175843	-0.00024787494363357545	5.168408960688122e-10
8.327798e-04	0.11839673603560606	0.9929663506157452	-0.00019859749325415	0.002953775039520092	0	0	0.05985945893363303	0.9982067925646416	-0.0002108411328472636	5.041009953336845e-10
8.332174e-04	0.1937081626691364	0.98105918554266	-0.00014892185931666705	0.002700348623364004	0	0	0.14139644931678436	0.9899530352507144	-0.00017921636065353443	5.117245367536983e-10
8.336288e-04	0.2502264309965985	0.9681873358266662	-0.00012639449146496917	0.002276533463240402	0	0	0.20727343839701248	0.9782830360037797	-0.00015232303696746834	5.706324890120843e-10
8.340251e-04	0.2888230582321951	0.9573824865544223	-0.00012438759552495414	0.001724925372392339	0	0	0.2570273963482433	0.9664041080312435	-0.00013231318797819698	5.136309211571713e-10
8.344071e-04	0.3099043845193176	0.9507677203447735	-0.00012002543715054413	0.0010920070417514839	0	0	0.2901018455499161	0.9569957704956956	-0.00012025756718348321	5.132146120284664e-10
8.347844e-04	0.31456072246632866	0.9492373457401345	-0.00011547158128370468	0.00040522399899459063	0	0	0.30725409378255203	0.9516275051760503	-0.00011509243810309722	5.489120683506329e-10
