#t	<mx>	<my>	<mz>	u_anis_x	u_anis_y	u_anis_z
2.701434e-07	-5.654731715002612e-05	0.9497942814783162	0.31287508637391886	4.044231477496342e-06	0.994182449919066	0.1077091280095065
2.806497e-07	-5.1783470282043914e-05	0.9485822112494962	0.3165308607694917	4.084180766015467e-06	0.9937287514271254	0.11181756825475248
2.911459e-07	-4.738412917598926e-05	0.9473596392288721	0.32017137866286854	4.125445823174473e-06	0.9932591524845626	0.11591486526166238
3.016319e-07	-4.3406846756903605e-05	0.9461267132900811	0.32379660361829554	4.16800926007041e-06	0.9927737772562555	0.1200009465586616
3.121078e-07	-3.9904127025461645e-05	0.9448835831708389	0.3274064945322466	4.211853580866013e-06	0.992272749757647	0.12407574328070035
3.225737e-07	-3.6921941980934e-05	0.9436304003812368	0.33100100621162315	4.256961185515134e-06	0.9917561938217069	0.12813918993875137
3.330297e-07	-3.4498424378814344e-05	0.9423673179999223	0.33458009022577223	4.303314377828128e-06	0.9912242330797003	0.13219122413020318
3.434757e-07	-3.266282632803765e-05	0.9410944903669805	0.338143695984493	4.3508953787732234e-06	0.9906769909560089	0.13623178620064236
3.539119e-07	-3.143481461894306e-05	0.9398120726926801	0.341691771971351	4.399686344416284e-06	0.9901145906769442	0.1402608188671021
3.643383e-07	-3.0824147949310065e-05	0.9385202206095226	0.34522426704523856	4.449669387439506e-06	0.9895371552931673	0.14427826681280387
3.747550e-07	-3.083075076952474e-05	0.9372190897006067	0.3487411317155199	4.5008266008076155e-06	0.988944807714872	0.1482840762642352
3.851621e-07	-3.1445165696365165e-05	0.9359088350403336	0.35224231929827476	4.553140081919922e-06	0.9883376707582945	0.15227819456290534
3.955596e-07	-3.2649334262137194e-05	0.9345896107811317	0.3557277868735991	4.606591955542725e-06	0.9877158672013718	0.1562605697462468
4.059476e-07	-3.441762764348526e-05	0.9332615698147255	0.3591974959856576	4.661164393981376e-06	0.9870795198455588	0.16023115015419048
4.163262e-07	-3.671802795282881e-05	0.9319248635269369	0.36265141305679216	4.716839633328697e-06	0.9864287515799185	0.16418988408009563
4.266953e-07	-3.951334978825154e-05	0.9305796416521535	0.3660895095208808	4.773599985183343e-06	0.9857636854428313	0.1681367194856004
4.370551e-07	-4.276239268113093e-05	0.9292260522204627	0.36951176171557565	4.831427843911291e-06	0.9850844446761007	0.17207160379863892
4.474055e-07	-4.642092858516791e-05	0.9278642415760598	0.37291815060354855	4.890305690237397e-06	0.9843911527660321	0.17599448381141908
4.577467e-07	-5.0442453627444834e-05	0.9264943544349303	0.3763086614147339	4.9502160925995706e-06	0.9836839334664159	0.17990530569034216
4.680786e-07	-5.4778667213955075e-05	0.9251165339421262	0.3796832833114995	5.011141708171484e-06	0.9829629107992587	0.18380401510287275
4.784013e-07	-5.937968023227412e-05	0.9237309216875407	0.3830420091743606	5.0730652856719884e-06	0.9822282090306618	0.1876905574574358
