#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z
6.29230000000516e-08	0.7991185205370118	-0.0203694094236707	-0.6008283259754555	0.001	0	0
6.302400000005172e-08	0.7997535272146683	-0.00978145913235499	-0.6002487973873326	0.001	0	0
6.312500000005183e-08	0.800386749285344	0.0007797891315870708	-0.599483480587539	0.001	0	0
6.322600000005195e-08	0.8010181903574061	0.011311089383510147	-0.5985331385758894	0.001	0	0
6.332700000005206e-08	0.8016478540409447	0.02180921431819919	-0.5973985907937606	0.001	0	0
6.342800000005218e-08	0.8022757439477038	0.032270956285733836	-0.5960807127005224	0.001	0	0
6.352900000005229e-08	0.802901863691009	0.042693128258175575	-0.5945804353332148	0.001	0	0
6.36300000000524e-08	0.8035262168857018	0.05307256478679308	-0.5928987448496614	0.001	0	0
6.373100000005252e-08	0.8041488071480671	0.06340612294954433	-0.5910366820552241	0.001	0	0
6.383200000005263e-08	0.8047696380957673	0.0736906832885388	-0.5889953419133941	0.001	0	0
6.393300000005275e-08	0.8053887133477723	0.08392315073720671	-0.586775873040431	0.001	0	0
6.403400000005286e-08	0.8060060365242917	0.09410045553690623	-0.5843794771842599	0.001	0	0
6.413500000005298e-08	0.8066216112467084	0.10421955414270526	-0.5818074086878406	0.001	0	0
6.423600000005309e-08	0.8072354411375102	0.11427743011807732	-0.5790609739372334	0.001	0	0
6.43370000000532e-08	0.8078475298202241	0.1242710950182547	-0.5761415307945835	0.001	0	0
6.443800000005332e-08	0.808457880919352	0.13419758926198982	-0.5730504880162492	0.001	0	0
6.453900000005344e-08	0.8090664980602994	0.14405398299147595	-0.569789304656322	0.001	0	0
6.464000000005355e-08	0.8096733848693152	0.15383737692018776	-0.5663594894557535	0.001	0	0
6.474100000005366e-08	0.8102785449734241	0.1635449031684034	-0.5627626002173457	0.001	0	0
6.484200000005378e-08	0.8108819820003642	0.17317372608617235	-0.5590002431668453	0.001	0	0
6.49430000000539e-08	0.8114836995785191	0.18272104306350928	-0.555074072300394	0.001	0	0
6.504400000005401e-08	0.8120837013368568	0.19218408532758108	-0.5509857887185766	0.001	0	0
6.514500000005412e-08	0.812681990904866	0.20156011872667756	-0.5467371399473341	0.001	0	0
6.524600000005424e-08	0.8132785719124926	0.21084644450074813	-0.542329919245997	0.001	0	0
6.534700000005435e-08	0.8138734479900759	0.22004040003829706	-0.5377659649026996	0.001	0	0
6.544800000005447e-08	0.814466622768289	0.22913935961943732	-0.5330471595174406	0.001	0	0
6.554900000005458e-08	0.8150580998780746	0.23814073514490053	-0.5281754292730674	0.001	0	0
6.56500000000547e-08	0.8156478829505841	0.24704197685081572	-0.5231527431944437	0.001	0	0
6.575100000005481e-08	0.816235975617117	0.2558405740090653	-0.5179811123960844	0.001	0	0
6.585200000005492e-08	0.8168223815090596	0.26453405561303894	-0.512662589318536	0.001	0	0
6.595300000005504e-08	0.8174071042578251	0.2731199910486079	-0.5071992669537735	0.001	0	0
6.605400000005515e-08	0.8179901474947944	0.28159599075014613	-0.501593278059912	0.001	0	0
6.615500000005527e-08	0.8185715148512538	0.28995970684143674	-0.49584679436550955	0.001	0	0
6.625600000005538e-08	0.819151209958339	0.29820883376130064	-0.48996202576374676	0.001	0	0
6.63570000000555e-08	0.8197292364469742	0.30634110887379074	-0.4839412194967867	0.001	0	0
6.645800000005561e-08	0.820305597947815	0.31435431306280587	-0.47778665933059433	0.001	0	0
6.655900000005573e-08	0.8208802980911898	0.32224627131097583	-0.47150066472052055	0.001	0	0
6.666000000005584e-08	0.8214533405070424	0.3300148532626849	-0.465085589967943	0.001	0	0
6.676100000005596e-08	0.8220247288248748	0.33765797377109613	-0.4585438233682672	0.001	0	0
6.686200000005607e-08	0.8225944666736895	0.34517359342904985	-0.45187778635058534	0.001	0	0
6.696300000005618e-08	0.8231625576819339	0.3525597190837163	-0.4450899326092964	0.001	0	0
6.70640000000563e-08	0.8237290054774442	0.3598144043348848	-0.43818274722799483	0.001	0	0
6.716500000005641e-08	0.8242938136873893	0.3669357500167825	-0.43115874579593183	0.001	0	0
6.726600000005653e-08	0.8248569859382154	0.37392190466331293	-0.4240204735173561	0.001	0	0
6.736700000005664e-08	0.8254185258555925	0.380771064956617	-0.41677050431404616	0.001	0	0
6.746800000005676e-08	0.8259784370643558	0.38748147615887046	-0.4094114399213422	0.001	0	0
6.756900000005687e-08	0.8265367231884572	0.39405143252721314	-0.4019459089779852	0.001	0	0
6.767000000005699e-08	0.8270933878509064	0.40047927771175185	-0.3943765661100869	0.001	0	0
6.77710000000571e-08	0.8276484346737201	0.40676340513653725	-0.386706091009529	0.001	0	0
6.787200000005721e-08	0.8282018672778686	0.41290225836346284	-0.3789371875071168	0.001	0	0
6.797300000005733e-08	0.828753689283222	0.41889433143901067	-0.37107258264079973	0.001	0	0
6.807400000005744e-08	0.8293039043084992	0.4247381692237878	-0.3631150257192679	0.001	0	0
6.817500000005756e-08	0.8298525159712153	0.43043236770480636	-0.35506728738124854	0.001	0	0
6.827600000005767e-08	0.83039952788763	0.43597557429044814	-0.3469321586508163	0.001	0	0
6.837700000005779e-08	0.8309449436726954	0.4413664880880843	-0.33871244998903105	0.001	0	0
6.84780000000579e-08	0.8314887669400072	0.4466038601643061	-0.33041099034222154	0.001	0	0
6.857900000005802e-08	0.8320310013017512	0.45168649378774195	-0.32203062618723327	0.001	0	0
6.868000000005813e-08	0.8325716503686564	0.45661324465443237	-0.31357422057395484	0.001	0	0
6.878100000005825e-08	0.8331107177499432	0.4613830210957484	-0.30504465216544047	0.001	0	0
6.888200000005836e-08	0.8336482070532748	0.46599478426883756	-0.296444814275946	0.001	0	0
6.898300000005847e-08	0.8341841218847067	0.47044754832959035	-0.28777761390719553	0.001	0	0
6.908400000005859e-08	0.8347184658486398	0.4747403805881304	-0.2790459707831853	0.001	0	0
6.91850000000587e-08	0.8352512425477711	0.47887240164682543	-0.2702528163838559	0.001	0	0
6.928600000005882e-08	0.8357824555830456	0.4828427855208326	-0.2614010929779321	0.001	0	0
6.938700000005893e-08	0.8363121085536088	0.48665075974119804	-0.25249375265525215	0.001	0	0
6.948800000005905e-08	0.83684020505676	0.49029560544051926	-0.2435337563588974	0.001	0	0
6.958900000005916e-08	0.8373667486879038	0.49377665742121374	-0.23452407291743518	0.001	0	0
6.969000000005928e-08	0.8378917430405056	0.49709330420641046	-0.22546767807758342	0.001	0	0
6.979100000005939e-08	0.8384151917060431	0.5002449880735133	-0.2163675535376089	0.001	0	0
6.98920000000595e-08	0.8389370982739623	0.5032312050704705	-0.2072266859817673	0.001	0	0
6.999300000005962e-08	0.8394574663316318	0.5060515050148092	-0.19804806611609146	0.001	0	0
7.009400000005973e-08	0.8399762994642954	0.5087054914754782	-0.18883468770583545	0.001	0	0
7.019500000005985e-08	0.8404936012550299	0.5111928217375659	-0.17958954661487456	0.001	0	0
7.029600000005996e-08	0.8410093752846987	0.5135132067499546	-0.17031563984737047	0.001	0	0
7.039700000006008e-08	0.8415236251319101	0.5156664110559823	-0.16101596459199558	0.001	0	0
7.049800000006019e-08	0.8420363543729701	0.5176522527071921	-0.1516935172690231	0.001	0	0
7.059900000006031e-08	0.8425475665818418	0.5194706031602342	-0.14235129258057108	0.001	0	0
7.070000000006042e-08	0.8430572653300997	0.5211213871570327	-0.13299228256430443	0.001	0	0
7.080100000006054e-08	0.8435654541868906	0.5226045825882755	-0.12361947565088352	0.001	0	0
7.090200000006065e-08	0.8440721367188863	0.5239202203403569	-0.11423585572545011	0.001	0	0
7.100300000006077e-08	0.8445773164902458	0.5250683841258427	-0.10484440119344282	0.001	0	0
7.110400000006088e-08	0.8450809970625712	0.5260492102975908	-0.09544808405102506	0.001	0	0
7.1205000000061e-08	0.8455831819948668	0.5268628876466172	-0.08604986896041186	0.001	0	0
7.130600000006111e-08	0.8460838748434979	0.5275096571838367	-0.0766527123303762	0.001	0	0
7.140700000006122e-08	0.8465830791621494	0.5279898119057939	-0.06725956140221447	0.001	0	0
7.150800000006134e-08	0.847080798501788	0.5283036965445058	-0.057873353341446346	0.001	0	0
7.160900000006145e-08	0.8475770364106185	0.5284517073015592	-0.048497014335525244	0.001	0	0
7.171000000006157e-08	0.848071796434046	0.5284342915665823	-0.03913345869782626	0.001	0	0
7.181100000006168e-08	0.8485650821146358	0.5282519476202387	-0.029785587978183366	0.001	0	0
7.19120000000618e-08	0.8490568969920745	0.5279052243218879	-0.020456290080238672	0.001	0	0
7.201300000006191e-08	0.8495472446031317	0.5273947207820565	-0.011148438385865806	0.001	0	0
7.211400000006203e-08	0.8500361284816208	0.5267210860198758	-0.0018648908869271653	0.001	0	0
7.221500000006214e-08	0.850523552158361	0.5258850186056453	0.0073915106753804465	0.001	0	0
7.231600000006225e-08	0.8510095191611388	0.524887266288678	0.016617941663338905	0.001	0	0
