#t	<mx>	<my>	<mz>
0.000000e+00	0	0	1
9.589021e-08	0.07563537740471303	0.00052006867664072	0.9927556159775739
1.933020e-07	0.08820002845767495	0.0018244388630683345	0.9904667665374688
2.892284e-07	0.0983847637768184	0.0014074729667741986	0.9883154154547306
3.854174e-07	0.11048006699739311	0.001357953837836227	0.9859477510945247
4.806486e-07	0.12037392083151406	0.0019910903845689124	0.9835633998777689
5.782582e-07	0.13179789597620892	0.001755648121702732	0.9809439453567603
6.737421e-07	0.14350452841804218	0.0024015091067573885	0.9780940987986191
7.692213e-07	0.15438451027672814	0.0016091479168480816	0.9752969858016834
8.661661e-07	0.16736273376760105	0.001722725653099972	0.9719704469740906
9.603863e-07	0.1781222016082381	0.0020434629546935506	0.968888782099739
1.057054e-06	0.1881099634541303	0.0020457627354423086	0.9658675125370507
1.154293e-06	0.19911623999316558	0.0015146803070419698	0.962549740391131
1.250525e-06	0.2100019552612973	0.0009858529601079475	0.9592831029526919
1.347238e-06	0.22135199532749067	0.0018663738310576038	0.9554818919168119
1.444425e-06	0.23198733411379285	0.0008988576680832867	0.9521607220597949
1.539643e-06	0.2427256682193456	0.0017832554843571036	0.9483364211462766
1.635812e-06	0.2526518662279887	0.0005963854475222855	0.9447295990306959
1.733767e-06	0.26313980378747953	0.0015489352729774388	0.9406481165562589
1.830514e-06	0.27343789037633065	0.00022874707367424562	0.9367412029727185
1.928856e-06	0.2859504277733027	0.0005334781408935273	0.9319012251005377
2.025343e-06	0.2946804824544726	-8.818127573067104e-05	0.9283588182794325
2.123226e-06	0.3045135008355409	-4.86308860890325e-05	0.9239991870462375
2.219190e-06	0.31403814965336285	0.001729858526374486	0.9199564783880675
2.316162e-06	0.3237744421195507	0.0013656648662891742	0.9155579425155277
2.412898e-06	0.33414480085050424	0.001488142999182315	0.9108925975261353
2.508858e-06	0.34231314236085686	0.0007354612566199583	0.9066809612759993
2.605354e-06	0.353085679116456	0.0013751180310093269	0.9014941274785636
2.701305e-06	0.36249086278082354	0.0024334364342851454	0.8966925669150845
2.797600e-06	0.3708484603908577	0.0019575409139942633	0.8924914030761766
2.893431e-06	0.381517309135389	0.0023915722277511355	0.8875305908305029
2.989241e-06	0.388106538520773	0.0017018783915627726	0.8834492544876958
3.084142e-06	0.39842885946484946	0.0013013580156689235	0.8781690817244876
3.181849e-06	0.40656675031525147	0.0015866679502615079	0.8732562870016087
3.278123e-06	0.4168089491557513	0.0008989092967070048	0.8672931840083944
