# t (s)	mx ()	my ()	mz ()
8.40139839345375e-09	0.16911271214485168	-0.13430079817771912	0.9764037132263184
8.528673067647054e-09	0.1720232367515564	-0.16342231631278992	0.9714428186416626
8.623789256124541e-09	0.17420487105846405	-0.18515470623970032	0.967145562171936
8.718609569697732e-09	0.17638520896434784	-0.20677971839904785	0.962356686592102
8.813142788134208e-09	0.1785643845796585	-0.2282876819372177	0.9570785760879517
8.9073891191579e-09	0.18074238300323486	-0.2496669888496399	0.9513142108917236
9.00134593434106e-09	0.18291902542114258	-0.27090537548065186	0.9450665712356567
9.126186079790532e-09	0.18581929802894592	-0.298987478017807	0.9359903335571289
9.219489148985785e-09	0.18799304962158203	-0.31985732913017273	0.9286279678344727
9.31251742135067e-09	0.19016560912132263	-0.340551495552063	0.9207941293716431
9.405265806558139e-09	0.19233667850494385	-0.3610575795173645	0.9124933481216431
9.528513576160474e-09	0.19522956013679504	-0.388091504573822	0.9007055759429932
9.620628917633143e-09	0.19739754498004913	-0.40812015533447266	0.8913317322731018
9.71248127627093e-09	0.19956424832344055	-0.4279278516769409	0.8815054893493652
9.804067862267726e-09	0.20172962546348572	-0.44750314950942993	0.8712325096130371
9.925768445229392e-09	0.20461449027061462	-0.47322338819503784	0.8568503856658936
1.0016736611098848e-08	0.20677661895751953	-0.49221575260162354	0.8455573320388794
1.0107437825441594e-08	0.20893694460391998	-0.5109406113624573	0.833837628364563
1.0227980954180541e-08	0.21181532740592957	-0.5354783535003662	0.8175556659698486
1.0318101648731755e-08	0.2139725685119629	-0.5535485744476318	0.8048601150512695
1.0407958251400746e-08	0.21612820029258728	-0.5713186264038086	0.7917598485946655
1.052737564376882e-08	0.21900002658367157	-0.5945324897766113	0.7736731767654419
1.0616645509893669e-08	0.22115199267864227	-0.6115710139274597	0.7596530914306641
1.0705682712274071e-08	0.2233027219772339	-0.6282839775085449	0.7452484369277954
1.0824013674130242e-08	0.22616782784461975	-0.6500414609909058	0.7254613637924194
1.0912473199527371e-08	0.22831478714942932	-0.6659533977508545	0.7101960778236389
1.1000711026861915e-08	0.23046034574508667	-0.6815121173858643	0.6945712566375732
1.1117991316949339e-08	0.2333189845085144	-0.7016884088516235	0.6731981039047241
1.1205667722747695e-08	0.23546084761619568	-0.7163825631141663	0.656775712966919
1.1322196834563886e-08	0.23831364512443542	-0.7353764772415161	0.6343722343444824
1.1409325946832008e-08	0.24045154452323914	-0.7491651773452759	0.6171990633010864
1.1525128850760933e-08	0.24329908192157745	-0.7669250965118408	0.5938279032707214
1.161172592540602e-08	0.24543312191963196	-0.7797701358795166	0.575952410697937
1.1726835076042469e-08	0.24827560782432556	-0.7962485551834106	0.5516769886016846
1.181290364102655e-08	0.250405490398407	-0.808112621307373	0.5331520438194275
1.1927317576144907e-08	0.25324249267578125	-0.8232607245445251	0.5080454349517822
1.2012875986964752e-08	0.25536829233169556	-0.8341114521026611	0.4889225363731384
1.2126609039749922e-08	0.25819969177246094	-0.8478864431381226	0.4630568027496338
1.2211675318196466e-08	0.260321706533432	-0.8576939105987549	0.44338905811309814
1.2324741550741734e-08	0.2631474733352661	-0.8700569272041321	0.41683846712112427
1.2409295107986126e-08	0.26526468992233276	-0.878790020942688	0.396689772605896
1.2521720174475099e-08	0.268085241317749	-0.8897075653076172	0.3695278763771057
1.2605788962651035e-08	0.27019834518432617	-0.8973435163497925	0.3489519953727722
1.2717562947566166e-08	0.2730128765106201	-0.9067823886871338	0.3212626576423645
1.2801154593054829e-08	0.2751215696334839	-0.9132996797561646	0.3003195524215698
1.2912296167939219e-08	0.27793025970458984	-0.9212340116500854	0.2721813917160034
1.3023082144805573e-08	0.28073549270629883	-0.9282983541488647	0.24382327497005463
1.3105928962832637e-08	0.2828368842601776	-0.9330211877822876	0.22242942452430725
1.321609594994379e-08	0.28563588857650757	-0.9385479688644409	0.19375252723693848
1.3325921016806642e-08	0.2884315252304077	-0.9431891441345215	0.1649290919303894
1.3408061087959911e-08	0.29052579402923584	-0.9460861682891846	0.14323356747627258
1.3517282271600966e-08	0.2933151125907898	-0.9491676688194275	0.11422330141067505
1.3626170377447502e-08	0.2961008548736572	-0.9513543844223022	0.08514244854450226
1.3707618230352597e-08	0.298187792301178	-0.9524058699607849	0.06330252438783646
1.381592527376634e-08	0.30096712708473206	-0.953022301197052	0.03416632115840912
1.3923903296958459e-08	0.30374273657798767	-0.9527407884597778	0.005037141032516956
1.400467358333244e-08	0.3058219850063324	-0.9519407153129578	-0.01678866147994995
1.411208577164504e-08	0.30859097838401794	-0.950089693069458	-0.04583925008773804
1.4219179309259378e-08	0.31135621666908264	-0.9473443031311035	-0.074806809425354
1.4325951019724834e-08	0.3141174912452698	-0.9437079429626465	-0.10366176068782806
1.4405827139042319e-08	0.31618598103523254	-0.9403977394104004	-0.12521442770957947
1.4512055300269324e-08	0.31894052028656006	-0.9352109432220459	-0.15380963683128357
1.4617973724583558e-08	0.32169103622436523	-0.9291456341743469	-0.18221765756607056
1.4723586340820848e-08	0.32443755865097046	-0.9222078323364258	-0.21041156351566315
1.4802591613878167e-08	0.3264946937561035	-0.916436493396759	-0.2313987910747528
1.4907662897604207e-08	0.3292337954044342	-0.9079904556274414	-0.2591494917869568
1.5012435740279666e-08	0.3319687843322754	-0.8986936807632446	-0.2866120934486389
1.511693956582096e-08	0.3347003161907196	-0.8885527849197388	-0.31376704573631287
1.5221133322807628e-08	0.3374272584915161	-0.8775821328163147	-0.3405768573284149
1.5325045299300145e-08	0.3401501774787903	-0.8657901287078857	-0.36702239513397217
1.5402797698035005e-08	0.3421896994113922	-0.8564139008522034	-0.386602520942688
1.550621163340392e-08	0.3449052572250366	-0.8432145118713379	-0.41234657168388367
1.5609348911760306e-08	0.3476165533065796	-0.8292282819747925	-0.4376565217971802
1.5712197654425303e-08	0.3503233790397644	-0.8144711256027222	-0.4625042974948883
1.5814777120639973e-08	0.3530259132385254	-0.7989556193351746	-0.48687028884887695
1.5917091851964934e-08	0.35572439432144165	-0.7826966047286987	-0.510731041431427
1.6019123121092613e-08	0.35841816663742065	-0.7657138109207153	-0.5340588092803955
1.6120887779486847e-08	0.3611074686050415	-0.7480219602584839	-0.5568345785140991
1.6222407543069684e-08	0.36379286646842957	-0.7296349406242371	-0.5790402889251709
1.6323655276843355e-08	0.36647331714630127	-0.7105766534805298	-0.6006481051445007
1.6424654510002467e-08	0.36914974451065063	-0.6908619403839111	-0.6216416358947754
1.650023451646526e-08	0.37115412950515747	-0.6756584644317627	-0.6369696855545044
1.6600780420731185e-08	0.3738223910331726	-0.6548473834991455	-0.656834602355957
1.6701071241885734e-08	0.37648606300354004	-0.633438229560852	-0.6760283708572388
1.6801119790053462e-08	0.3791453242301941	-0.6114498972892761	-0.6945342421531677
1.69009354978982e-08	0.38180026412010193	-0.5889028906822205	-0.7123355865478516
1.700047521308747e-08	0.3844497501850128	-0.5658299922943115	-0.7294071912765503
1.712455784581493e-08	0.3877548575401306	-0.5362751483917236	-0.7497034072875977
1.7223574040120846e-08	0.3903941512107849	-0.5120838284492493	-0.7650899291038513
1.7322322822043677e-08	0.3930278718471527	-0.48744404315948486	-0.779697060585022
1.7420853218624842e-08	0.3956572413444519	-0.4623686969280243	-0.7935178279876709
1.7519162515852642e-08	0.3982820510864258	-0.4368840754032135	-0.8065382242202759
1.761724726253776e-08	0.40090203285217285	-0.4110170006752014	-0.8187445402145386
1.7715123355291334e-08	0.4035176634788513	-0.3847896456718445	-0.8301267623901367
1.7812756020481972e-08	0.4061279296875	-0.3582383990287781	-0.8406696319580078
1.7910168613289335e-08	0.4087333679199219	-0.3313840627670288	-0.8503656387329102
1.800736139221731e-08	0.4113338887691498	-0.3042542636394501	-0.8592053055763245
1.810434295843295e-08	0.4139295816421509	-0.276874303817749	-0.8671810626983643
1.820110286616907e-08	0.41652005910873413	-0.24927526712417603	-0.8742841482162476
1.8321761842132405e-08	0.4197513461112976	-0.21450597047805786	-0.881927490234375
1.8418047392117725e-08	0.42233049869537354	-0.18651139736175537	-0.8870459794998169
1.8514130542925224e-08	0.4249047636985779	-0.15838518738746643	-0.8912744522094727
1.8609992289965676e-08	0.4274734854698181	-0.13016197085380554	-0.8946084976196289
1.8705672826056256e-08	0.4300377368927002	-0.101858951151371	-0.8970464468002319
1.880115295905116e-08	0.4325968623161316	-0.07351099699735641	-0.8985856771469116
1.892021727339176e-08	0.4357883334159851	-0.03805850073695183	-0.8992442488670349
1.9015249910556364e-08	0.43833571672439575	-0.009715301916003227	-0.8987588882446289
1.911008947373405e-08	0.44087785482406616	0.018579915165901184	-0.8973747491836548
1.9204735617393667e-08	0.44341474771499634	0.046797771006822586	-0.8950940370559692
1.9322778576633695e-08	0.4465785622596741	0.08191903680562973	-0.8909865021705627
1.9416998703830517e-08	0.44910353422164917	0.10985912382602692	-0.8867000341415405
1.951103664253472e-08	0.4516233205795288	0.13763071596622467	-0.8815294504165649
1.9604887607816953e-08	0.4541376233100891	0.16520364582538605	-0.8754809498786926
1.9721938836838846e-08	0.4572727680206299	0.19934695959091187	-0.8666962385177612
1.9815380309796352e-08	0.4597749412059784	0.22637200355529785	-0.8586983680725098
1.9908642940485723e-08	0.4622715711593628	0.2531086802482605	-0.8498477339744568
2.0001720042599212e-08	0.46476250886917114	0.27952736616134644	-0.8401549458503723
2.0117839183150417e-08	0.46786898374557495	0.3120713233947754	-0.8268676996231079
2.0210544012456276e-08	0.4703480303287506	0.3376874327659607	-0.8153159022331238
2.0303059427292813e-08	0.47282108664512634	0.3628968298435211	-0.8029609322547913
2.0418480022997115e-08	0.4759048819541931	0.3938080668449402	-0.7864030599594116
2.051061258746199e-08	0.4783651828765869	0.41801878809928894	-0.7722868919372559
2.060257747432365e-08	0.4808197319507599	0.4417453706264496	-0.757412314414978
2.0717336986148868e-08	0.48388099670410156	0.47069478034973145	-0.7377707958221436
2.0808950448393443e-08	0.48632317781448364	0.4932486414909363	-0.7212458848953247
2.0900395863426958e-08	0.48875942826271057	0.5152398347854614	-0.7040185928344727
2.1014500739421153e-08	0.4917972981929779	0.5419110059738159	-0.6815187931060791
2.1105627082065665e-08	0.494221568107605	0.562567412853241	-0.6627691984176636
2.1219307923162348e-08	0.4972434937953949	0.5874946713447571	-0.6384347677230835
2.131007234113232e-08	0.4996543228626251	0.6066972017288208	-0.6182751655578613
2.1400682508446157e-08	0.5020592212677002	0.6252225041389465	-0.5975227952003479
2.15137264699967e-08	0.5050568580627441	0.6473970413208008	-0.570784330368042
2.160403602472077e-08	0.5074493288993835	0.6643380522727966	-0.5487715601921082
2.1716705466601185e-08	0.5104314088821411	0.684475302696228	-0.5205317735671997
2.1806659509091933e-08	0.5128098726272583	0.699732780456543	-0.4973933696746826
2.1918950178130046e-08	0.5157757997512817	0.7177256345748901	-0.46780914068222046
2.2008617737945208e-08	0.518141508102417	0.7312312722206116	-0.44365549087524414
2.2120512411027277e-08	0.5210905075073242	0.7469823360443115	-0.4128947854042053
2.2209868780037193e-08	0.5234427452087402	0.7586616277694702	-0.38786637783050537
2.232138939280501e-08	0.5263749957084656	0.7720922231674194	-0.3560940623283386
2.2410450074691936e-08	0.5287137031555176	0.7818869352340698	-0.33032527565956116
2.2521627554204616e-08	0.5316296815872192	0.7929310202598572	-0.29770857095718384
2.2610405804006574e-08	0.5339550971984863	0.8007917404174805	-0.27133870124816895
2.2721218858374466e-08	0.5368538498878479	0.809390664100647	-0.2380649894475937
2.2809733331099863e-08	0.5391660928726196	0.8152790069580078	-0.21123501658439636
2.2920204182231527e-08	0.5420477986335754	0.8213914632797241	-0.1774829775094986
2.3008442636074325e-08	0.5443463325500488	0.8252776861190796	-0.15034610033035278
2.3118582865540143e-08	0.5472110509872437	0.8288753032684326	-0.11630040407180786
2.320656420363066e-08	0.5494959950447083	0.830742359161377	-0.08900245279073715
2.331637778614954e-08	0.5523433685302734	0.8318101167678833	-0.05485218018293381
2.340410470299005e-08	0.5546144843101501	0.8316513895988464	-0.0275447778403759
2.3513607555114045e-08	0.55744469165802	0.8301884531974792	0.006523709278553724
2.3601086077437815e-08	0.5597019195556641	0.8280090093612671	0.03368952125310898
2.371028236673209e-08	0.56251460313797	0.824028491973877	0.06748668104410172
2.381931701422435e-08	0.5653177499771118	0.8186600208282471	0.10105353593826294
2.390641962732093e-08	0.5675530433654785	0.8133735656738281	0.12769949436187744
2.401515212109897e-08	0.570338249206543	0.8055366277694702	0.16070201992988586
2.410202912589392e-08	0.5725594758987427	0.798292875289917	0.18682679533958435
2.4210485347041702e-08	0.5753272175788879	0.7880352139472961	0.21908709406852722
2.43187894917199e-08	0.5780851244926453	0.7764590382575989	0.25085633993148804
2.440532469865069e-08	0.5802844762802124	0.7662632465362549	0.27588140964508057
2.4513363942526167e-08	0.5830246806144714	0.7523695826530457	0.3066304326057434
2.46212414143985e-08	0.5857548117637634	0.7372260093688965	0.33673322200775146
2.4707449360511303e-08	0.5879318714141846	0.7242271304130554	0.3603209853172302
2.481506398750226e-08	0.5906438827514648	0.706903338432312	0.38913679122924805
2.490106075310896e-08	0.5928064584732056	0.6922010183334351	0.4116288125514984
2.5008424276152068e-08	0.5955004096031189	0.6728001832962036	0.4389980435371399
2.511567078533348e-08	0.5981848239898682	0.6522908210754395	0.4655015170574188
2.520137036608657e-08	0.6003249883651733	0.6351132988929749	0.4860464334487915
2.5308363365993448e-08	0.6029907464981079	0.6127142906188965	0.5108652710914612
2.541523841235329e-08	0.6056468486785889	0.5893183946609497	0.5346922874450684
2.5500637019964518e-08	0.6077640056610107	0.5699167251586914	0.5530080795288086
2.5607321278500557e-08	0.6104025840759277	0.5448315143585205	0.5749499201774597
2.571381749649666e-08	0.6130293607711792	0.5188918709754944	0.5957736968994141
2.582023037830121e-08	0.6156468391418457	0.49212104082107544	0.6154639720916748
2.5905276895594386e-08	0.6177334785461426	0.4701448678970337	0.6303722262382507
2.601150693852347e-08	0.6203333139419556	0.442011296749115	0.6479295492172241
2.611760188267164e-08	0.6229221820831299	0.413202166557312	0.6642528772354126
2.6202380924047986e-08	0.6249855160713196	0.3897048830986023	0.676404595375061
2.630829005781726e-08	0.627556324005127	0.35980090498924255	0.6904465556144714
2.641409789106053e-08	0.6301169991493225	0.3293655812740326	0.7031862735748291
2.6519788470636037e-08	0.632667064666748	0.2984604835510254	0.7146004438400269
2.660428060618211e-08	0.6346999406814575	0.2734299898147583	0.7227669954299927
2.670982578158733e-08	0.63723224401474	0.24180597066879272	0.7317547798156738
2.6815268105257904e-08	0.639754056930542	0.20987160503864288	0.7393704652786255
2.692061445212721e-08	0.6422655582427979	0.17768478393554688	0.7456026077270508
2.7004834480724228e-08	0.6442674398422241	0.151790589094162	0.7495859861373901
2.7110023418200303e-08	0.6467604637145996	0.11929746717214584	0.7533054947853088
2.7215133864303944e-08	0.6492431163787842	0.08671671152114868	0.7556213140487671
2.732015437156371e-08	0.6517154574394226	0.05411315709352493	0.75653076171875
2.7404115725246962e-08	0.653685986995697	0.028052236884832382	0.7562458515167236
2.7508997564127904e-08	0.6561396718025208	-0.004444227088242769	0.7546263933181763
2.7613798127208828e-08	0.6585829257965088	-0.036793965846300125	0.75160813331604
2.7718523529337906e-08	0.6610157489776611	-0.06893765181303024	0.7471985816955566
2.78022480161647e-08	0.662954568862915	-0.09446269273757935	0.742676317691803
2.790683940986358e-08	0.6653686761856079	-0.12608247995376587	0.7357905507087708
2.8011369223044888e-08	0.667772650718689	-0.157330721616745	0.7275484800338745
2.8115822834452137e-08	0.6701659560203552	-0.18814384937286377	0.7179690599441528
2.822021773618573e-08	0.6725490093231201	-0.21846817433834076	0.7070711851119995
2.8303690435475633e-08	0.6744479537010193	-0.24233654141426086	0.6974188089370728
2.8407963334300853e-08	0.676811933517456	-0.27163171768188477	0.6842089295387268
2.8512178086061527e-08	0.6791656017303467	-0.30027899146080017	0.6697512269020081
2.8616332661324457e-08	0.6815086603164673	-0.3282233476638794	0.6540760397911072
2.8720442949878272e-08	0.6838414669036865	-0.3554157018661499	0.6372131109237671
2.8803701717730574e-08	0.6857004165649414	-0.37659335136413574	0.6228903532028198
2.890773495230623e-08	0.688014805316925	-0.4023016691207886	0.603977620601654
2.9011709932615027e-08	0.6903185248374939	-0.427112340927124	0.5839823484420776
2.911563260412715e-08	0.6926116943359375	-0.450979083776474	0.5629449486732483
2.9219474769884572e-08	0.6948935389518738	-0.4738505184650421	0.5409146547317505
2.93025307332742e-08	0.6967117786407471	-0.49141067266464233	0.5225975513458252
2.9406318471398847e-08	0.6989753246307373	-0.512401819229126	0.498876690864563
2.9510087490608784e-08	0.701228678226471	-0.5322930812835693	0.4742810130119324
2.9613813419936224e-08	0.7034714221954346	-0.5510416030883789	0.4488665461540222
2.971749703769959e-08	0.7057034373283386	-0.5686120390892029	0.42268556356430054
2.9800419214551196e-08	0.7074815034866333	-0.5817986726760864	0.4012235105037689
2.990405908827099e-08	0.7096951007843018	-0.5971710085868835	0.37379100918769836
3.000765850553033e-08	0.7118979096412659	-0.6112781763076782	0.34574612975120544
3.011125039309441e-08	0.7140907049179077	-0.6240978240966797	0.31713783740997314
3.021482671350409e-08	0.716273307800293	-0.6356045007705688	0.28802698850631714
3.031837006199786e-08	0.7184450626373291	-0.6457750797271729	0.2584788203239441
3.040117449039101e-08	0.7201746106147766	-0.6529366374015808	0.23456838726997375
3.0504684526718114e-08	0.7223276495933533	-0.6606597900390625	0.20438042283058167
3.060818219423956e-08	0.724470317363739	-0.6670035123825073	0.17392270267009735
3.071165261809362e-08	0.7266021966934204	-0.6719561219215393	0.1432628035545349
3.081511346664829e-08	0.7287237644195557	-0.675510585308075	0.1124594658613205
3.0918564532976464e-08	0.7308349609375	-0.6776618361473083	0.08157681673765182
3.100132113501015e-08	0.7325164079666138	-0.6783709526062012	0.056856073439121246
3.11047587781586e-08	0.7346087694168091	-0.6779929399490356	0.02599204145371914
3.120819266120555e-08	0.7366907596588135	-0.6762129664421082	-0.004772197920829058
3.131162567015332e-08	0.7387623190879822	-0.6730371713638306	-0.035373054444789886
3.1415049457402026e-08	0.7408233880996704	-0.6684747934341431	-0.06574393808841705
3.1518477481620116e-08	0.7428740859031677	-0.6625373959541321	-0.09582486748695374
3.16012189934104e-08	0.7445070743560791	-0.6568076610565186	-0.11963700503110886
3.170464416415566e-08	0.7465388774871826	-0.648435652256012	-0.14903363585472107
3.180807896064894e-08	0.7485603094100952	-0.6387374401092529	-0.17796623706817627
3.191151154856859e-08	0.7505711317062378	-0.6277374029159546	-0.20637041330337524
3.2014956756616883e-08	0.7525715827941895	-0.6154599189758301	-0.2341899871826172
3.21184152636744e-08	0.7545619010925293	-0.6019335985183716	-0.2613663375377655
3.220118325210126e-08	0.7561463117599487	-0.5902355909347534	-0.2826034426689148
3.230468244918663e-08	0.758118212223053	-0.5745396614074707	-0.308481901884079
3.24081767274906e-08	0.7600792646408081	-0.5576924085617065	-0.333554744720459
3.251170124229963e-08	0.7620300650596619	-0.5397272109985352	-0.35777735710144043
3.261523236082375e-08	0.7639704346656799	-0.5206894874572754	-0.38109275698661804
3.271878147394633e-08	0.7659002542495728	-0.5006211996078491	-0.4034540057182312
3.280165718490037e-08	0.767437219619751	-0.4838508367538452	-0.4206288456916809
3.290527570804677e-08	0.7693489789962769	-0.462037593126297	-0.44116154313087463
3.300889951402693e-08	0.7712500691413879	-0.4393312633037567	-0.4606098532676697
3.311257462216484e-08	0.7731412649154663	-0.41577398777008057	-0.4789411425590515
3.321628978668237e-08	0.7750223278999329	-0.391422301530838	-0.49611401557922363
3.332003055219564e-08	0.7768929600715637	-0.36633560061454773	-0.5120894908905029
3.3403033977495124e-08	0.7783818244934082	-0.3457779288291931	-0.5239841938018799
3.3506826566091416e-08	0.7802337408065796	-0.31951403617858887	-0.5377230644226074
3.3610641597634694e-08	0.7820752263069153	-0.292682409286499	-0.5501775741577148
3.371452460969227e-08	0.7839070558547974	-0.26533329486846924	-0.5613270998001099
3.3818450303866105e-08	0.7857285141944885	-0.23753651976585388	-0.5711454153060913
3.390161154007853e-08	0.7871782779693604	-0.21502262353897095	-0.5780274271965027
3.400562227944022e-08	0.788981556892395	-0.18658097088336945	-0.585402250289917
3.410967564744935e-08	0.7907745242118835	-0.1578744351863861	-0.5913977026939392
3.4213774868267896e-08	0.7925574779510498	-0.1289692223072052	-0.5960029363632202
3.43179312098946e-08	0.794330358505249	-0.0999298244714737	-0.5992106199264526
3.4401297046093525e-08	0.7957414388656616	-0.07664720714092255	-0.6007667779922485
3.450555510849945e-08	0.7974962592124939	-0.04753764718770981	-0.6014482975006104
3.460986474658246e-08	0.7992409467697144	-0.018486017361283302	-0.6007265448570251
3.47142324478184e-08	0.8009754419326782	0.010440953075885773	-0.5986062288284302
3.481865915209025e-08	0.8026999235153198	0.03917565196752548	-0.5950950980186462
3.490225081190363e-08	0.804072380065918	0.06198136508464813	-0.5912917852401733
3.5006794505558666e-08	0.8057788610458374	0.09020226448774338	-0.585306704044342
3.511140414734072e-08	0.8074755072593689	0.11804420500993729	-0.5779697299003601
3.5216079870386074e-08	0.8091620206832886	0.14544126391410828	-0.5693010687828064
3.532082071516176e-08	0.8108385801315308	0.1723281741142273	-0.5593245625495911
3.540467628349381e-08	0.8121727705001831	0.19343140721321106	-0.5504178404808044
3.5509526573495376e-08	0.813831090927124	0.2192380130290985	-0.5381577014923096
3.5614465791594995e-08	0.8154797554016113	0.24436485767364502	-0.5246700048446655
