#t	<mx>	<my>	<mz>
0.000000e+00	0	0	1
1.000000e-07	0.07679958777386199	-0.03139802986102838	0.5121189166033888
2.000000e-07	0.07811662651337502	-0.026746871125042114	0.5098997123939403
3.000000e-07	0.07298633544785071	-0.030077454508349134	0.5095291772232905
4.000000e-07	0.0727429642080222	-0.022458982307907955	0.5074038071715824
5.000000e-07	0.0728885706219282	-0.02339644579863162	0.5117186165981762
6.000000e-07	0.07130899248296993	-0.020796166576945337	0.5027901630722286
7.000000e-07	0.0695164250865914	-0.018555365775953677	0.5023132069627132
8.000000e-07	0.06592132180462194	-0.0205338229626918	0.5051612995864779
9.000000e-07	0.07282541958105387	-0.020684194928951474	0.5018240987740342
1.000000e-06	0.06274608112587177	-0.02069266973529053	0.5018723338802807
1.100000e-06	0.06733952206000565	-0.022675266032940188	0.5002633875008178
1.200000e-06	0.06486316264561283	-0.021280849298053676	0.504774277333317
1.300000e-06	0.06678860941568032	-0.01879678684602992	0.5003097549535831
1.400000e-06	0.06146320506563407	-0.0161507000024428	0.5009419152200987
1.500000e-06	0.06606155395461112	-0.022174582369000467	0.5020871512650766
1.600000e-06	0.05934403105191828	-0.0157081210142648	0.4999820187844209
1.700000e-06	0.06024146394668592	-0.014797953926441476	0.5000780730579569
1.800000e-06	0.061006452523300274	-0.018229612021022322	0.4954675853026685
1.900000e-06	0.05684259222152088	-0.016687733967183482	0.4944571204620315
2.000000e-06	0.055315061503311676	-0.014943039639084622	0.49797143048990017
2.100000e-06	0.06089744329074136	-0.01621436381697178	0.4878145801476871
2.200000e-06	0.05844910674312496	-0.02001331176175904	0.4939405947808893
2.300000e-06	0.055798325602133464	-0.018900271655010622	0.49492728145683473
2.400000e-06	0.06496051184828548	-0.02318595775903284	0.49171043227956573
2.500000e-06	0.05887876483823521	-0.018296171263027964	0.4921153797794792
2.600000e-06	0.06816005035205334	-0.02320217677208694	0.49153910408046936
2.700000e-06	0.0628822254594087	-0.022610485540579085	0.4838850598215859
2.800000e-06	0.07110388108649782	-0.02368880543804937	0.4892554756512688
2.900000e-06	0.06892702212005328	-0.031418697316332775	0.4841189033293179
3.000000e-06	0.06528751184165944	-0.02571308345952408	0.4853802415142918
3.100000e-06	0.06848490704855448	-0.024994273870980563	0.4761101924371814
3.200000e-06	0.06163357761828374	-0.03095201536620537	0.4779187333380473
3.300000e-06	0.06680435682633135	-0.02261886036298772	0.4752985324018766
3.400000e-06	0.06368156881072713	-0.01835733610738804	0.47610914241301455
3.500000e-06	0.063971313490056	-0.02445623203749516	0.47645712982357186
3.600000e-06	0.06648124781678032	-0.021541318629252206	0.4765117083426611
3.700000e-06	0.06342891724628938	-0.020278990854042746	0.4766731474437174
3.800000e-06	0.055332497895152544	-0.024931979096701976	0.4767084187042504
3.900000e-06	0.07065113702539724	-0.02027288909773758	0.47509520663105137
4.000000e-06	0.06485378833234613	-0.017170745810474196	0.4720067232273924
4.100000e-06	0.07057614100772225	-0.020576050918033436	0.4710628201739455
4.200000e-06	0.06802964394298615	-0.015227655981986145	0.4734857163382426
4.300000e-06	0.07403973297866717	-0.010669718950752733	0.4766273938052733
4.400000e-06	0.06651168803892105	-0.016802028158683622	0.4739710953933074
4.500000e-06	0.0626454849884498	-0.012674080309696913	0.47837732011203826
4.600000e-06	0.06880174827411994	-0.014595139030252894	0.47709196988919306
4.700000e-06	0.06928193148276027	-0.013185582713014598	0.46720178474869284
4.800000e-06	0.07336822245413699	-0.015463122609366428	0.47411491985506593
4.900000e-06	0.0678811494822424	-0.007926469622395384	0.4711920298647377
5.000000e-06	0.06940446542522406	-0.01490251176972807	0.48060629345401484
5.100000e-06	0.07456099634807546	-0.017282802090492825	0.4792572394955434
5.200000e-06	0.068384773802348	-0.016779269959327082	0.47108676364688246
5.300000e-06	0.06600163659121792	-0.02000402120675546	0.4740027520786652
5.400000e-06	0.06870549206616264	-0.02023740051418943	0.4709906361383878
5.500000e-06	0.06569845502120963	-0.02062484550453749	0.4707393725086071
5.600000e-06	0.06605484461911679	-0.021030946874487855	0.4657575173560796
