#t	<mx>	<my>	<mz>
0.000000e+00	0	0	1
9.573838e-08	0.037940036206062115	0.0005594341085237995	0.9949033734341538
1.924553e-07	0.04512241157960908	0.0015367354947358916	0.9933435913592179
2.888054e-07	0.048923942389664646	0.00139167422033076	0.9919625678731775
3.854757e-07	0.0559984427918458	0.002274639842304951	0.9903640990123469
4.812162e-07	0.06077676610192704	0.002263961453110195	0.9889142815454386
5.779412e-07	0.06664602870419135	0.001042567035602992	0.9873405376336113
6.733494e-07	0.07308902427268356	0.002695119364447663	0.9855899444551912
7.700215e-07	0.07745953645073612	0.003380554373187659	0.9841914245278349
8.684093e-07	0.08367520700224167	0.0021938946767471592	0.9823881216257309
9.631800e-07	0.09046229703593141	0.002200362637692287	0.9806881803253823
1.060580e-06	0.09421640472854274	0.0023129620390184465	0.9788587651351571
1.157013e-06	0.10143779215740781	0.001920514999440285	0.9771809896079814
1.253400e-06	0.10660933218521579	0.001372594310498772	0.975373448547747
1.350745e-06	0.11241866390314617	0.0019052361973175083	0.9737349831981702
1.447895e-06	0.11817634856020984	0.0017615468267200326	0.9721452078654087
1.545099e-06	0.12375343867108723	0.0008288063716150764	0.9701314991335074
1.641072e-06	0.1285615306403156	0.0016244330992986548	0.9682681106597424
1.738230e-06	0.13492845016725286	0.0010436845859883904	0.9664569513039492
1.834866e-06	0.139777619714576	0.0011249391389343037	0.9642507472127114
1.933738e-06	0.1454211324003225	0.0010170318284597464	0.962244031641667
2.030878e-06	0.1509431245195562	0.00212182114286298	0.9606069640912068
2.128103e-06	0.15625491383608928	0.002195266034116054	0.958612347749034
2.224343e-06	0.16235483145277546	0.0022500159125808375	0.9563004409574893
2.321031e-06	0.16746570149320508	0.00222178936159043	0.954419407969582
2.416543e-06	0.17320823744937888	0.0027536732245952615	0.9520749019003194
2.514240e-06	0.17769630976168568	0.0022184120629325423	0.9502153400609419
2.608911e-06	0.1829388309712008	0.0016886193870937942	0.9479718950826724
2.705055e-06	0.18826700266654395	0.002479865404199734	0.9461703422830798
2.802406e-06	0.19291025335084241	0.002493947671666224	0.943962633289545
2.898150e-06	0.19763036704971473	0.002176974156584339	0.9421954505234195
2.994787e-06	0.20285968046391842	0.0022824710698891855	0.939868790213656
3.091419e-06	0.20872868998384964	0.0014217957839804726	0.937488876435188
3.187404e-06	0.2124876153650681	0.0009285579826009224	0.9349918180164107
3.284610e-06	0.21860069510087116	0.001066389967754809	0.9327747408907044
3.382001e-06	0.22452890523399033	0.0019979431594046547	0.9305687860553759
3.478870e-06	0.22936273709664498	0.001432385105930571	0.9284414531480382
3.575526e-06	0.2347609971041828	0.0009715088346436822	0.9256574266315127
3.673416e-06	0.23939775690722181	0.0010520792811846418	0.9233668048768643
3.770052e-06	0.2447793814929673	0.001991744753718457	0.9210772910817803
3.867642e-06	0.24970123486433032	0.00129424157050866	0.9193012247104357
3.964306e-06	0.25512651636658457	0.0011505099931126842	0.916265842639867
4.061287e-06	0.2610400161659363	0.002656203272506922	0.9136440604508757
4.158663e-06	0.26632313354497467	0.0010215302765556476	0.9109419629685047
4.254391e-06	0.2726642771331239	0.0019261944996950694	0.9081930976533793
4.350572e-06	0.27534824689596676	0.001356672978434075	0.9059986548986034
4.447799e-06	0.2804923351274801	0.0013405648226096402	0.9035276594607057
4.544716e-06	0.28556730146249937	0.0022976748812757342	0.9008914267725806
4.641407e-06	0.2899152605191564	0.0011942682772105428	0.8983772227350665
4.737383e-06	0.2954140335856543	0.0015691366178140545	0.8956763770191444
4.834835e-06	0.29866378654206177	0.0013580911841506648	0.8934642213819945
4.931274e-06	0.30443929597860286	0.0019538783803195736	0.8908223648112029
5.027964e-06	0.3091351589452173	0.002084118688311227	0.8876345212093212
5.123894e-06	0.3138261932887847	0.001872616301619988	0.885028914787942
5.222041e-06	0.3191204594587144	0.002776614770693668	0.8819105678581461
5.318670e-06	0.3226668804077875	0.0022422621840080524	0.8800694572552854
5.416053e-06	0.327775402852622	0.0023250690228716047	0.8772034120978057
5.512230e-06	0.33255833651852684	0.0031276958980574494	0.8747949291033867
5.609100e-06	0.3375394150254258	0.0025317897390682064	0.872032519220787
5.704609e-06	0.34244482768891554	0.003158510257703778	0.8692582934764537
5.801094e-06	0.347819633839723	0.0025841719200624482	0.8657475805647596
5.897054e-06	0.3524034515276201	0.001975541013231659	0.8634304448362226
5.992028e-06	0.3569444229347779	0.001970917670562822	0.8608454634435715
6.088734e-06	0.36055382755378435	0.002803202077883626	0.8580886677380586
6.186431e-06	0.3655361589668645	0.002162670787268046	0.8548098160747126
6.283798e-06	0.36892443746733594	0.0025743285994316587	0.8525579033917141
6.379533e-06	0.3740874341637443	0.002581697663494324	0.8494563515983228
6.476685e-06	0.37597825445265215	0.0021652434768092963	0.8476338551766354
6.573226e-06	0.3813533108997059	0.002870430467052721	0.8446083930408457
6.669187e-06	0.38582240318507804	0.004563782615585509	0.8412689988476146
6.766328e-06	0.38895792539325524	0.00422088178043419	0.8385759100143219
6.863782e-06	0.39345925948847194	0.0022483342404421834	0.8359700421252367
6.960519e-06	0.3973622745156645	0.0037047533419991624	0.8328733956214563
7.058476e-06	0.40188856941963763	0.0036228755100093726	0.8302023725102283
7.154231e-06	0.4062040110704154	0.002923915905809735	0.827673626457043
7.252353e-06	0.4108432541638413	0.0029940540806032067	0.824057791386149
7.349985e-06	0.41510332649936843	0.0028886115378808563	0.8214196463741741
7.446012e-06	0.41797551633950547	0.002549285894926778	0.8186793492510592
7.543945e-06	0.42196564729907604	0.003838767696931681	0.8159268827773978
7.639220e-06	0.42572733806795426	0.0021814844579062195	0.8126685458702565
7.736388e-06	0.4311963555649715	0.0015576325415008452	0.8093413982684128
7.832622e-06	0.4358074055655189	0.002255481435597041	0.8064599458147738
7.928623e-06	0.4386078563817617	0.0018522147944422746	0.8041561480708942
8.023869e-06	0.44243901303924676	0.0024742554759919545	0.8011568155987042
8.120799e-06	0.44560658463815755	0.00047498378634925633	0.7990562048784965
8.219199e-06	0.45090771620047126	0.0010539181721288956	0.7949543475526201
8.315630e-06	0.45368982613814657	0.0004477901170692568	0.7927159678030231
8.412345e-06	0.45805268838543856	3.149098190985988e-05	0.7893810699809723
