#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z
1.738128e-06	-0.009122057974045245	0.028777896928412074	0.020026363292293566	0	0	0.0004894522295345125
1.786910e-06	0.0006246738201410165	0.036705434903644446	0.02124397581821773	0	0	0.00046331316704252844
1.838814e-06	-0.006028713170638982	0.030378746933222997	0.02341487331571915	0	0	0.00043505213488175036
1.890222e-06	-0.012071678421841684	0.03632005186235728	0.026740306089463067	0	0	0.00040663221923763334
1.941991e-06	-0.005257336971672151	0.0287630096255781	0.03248440038547178	0	0	0.00037760924974550433
1.994815e-06	-0.016326038038817964	0.037244942240562615	0.03871642866505074	0	0	0.0003476077985041036
2.045506e-06	-0.015405993497533781	0.031189787436576567	0.0386514833478771	0	0	0.00031847849154151975
2.096377e-06	-0.008058473608276065	0.026444487792219414	0.04047830506823759	0	0	0.00028893990024203006
2.147452e-06	-0.010962551697672913	0.02680665588070418	0.03932923929086841	0	0	0.0002590038031960481
2.198322e-06	-0.0167147551489468	0.02926089910850266	0.03780194970685245	0	0	0.00022893848270612882
2.248862e-06	-0.010165358212772157	0.020703966273454687	0.04238568702002508	0	0	0.0001988502320270769
2.298518e-06	-0.012717102879693087	0.02612885661929012	0.036223010815295865	0	0	0.00016910460474484415
2.350199e-06	-0.004692264074561037	0.026058362646341583	0.03543067981665335	0	0	0.00013798131330656257
2.401566e-06	-0.012877358070564655	0.03670239448238859	0.02688266061866185	0	0	0.00010691171720974787
2.452344e-06	-0.011074483981291728	0.03742229744799163	0.01757882421881087	0	0	7.609522313963136e-05
2.505744e-06	-0.013426101629675165	0.028370447862460197	0.023182984056172952	0	0	4.360912885149804e-05
2.557255e-06	-0.01959374301808085	0.03483785622330278	0.027937487894400575	0	0	1.2228526123742626e-05
2.607429e-06	-0.015830684538861172	0.027140118284896163	0.01871027929802476	0	0	-1.8349744680895338e-05
2.656296e-06	-0.014603330924015374	0.03325034007973429	0.02048457185246234	0	0	-4.8115355637895255e-05
2.706567e-06	-0.011160376663671452	0.031151742720425944	0.015093789979520338	0	0	-7.869060910903741e-05
2.757966e-06	-0.009639635606886942	0.035689631386086516	0.018298524676831154	0	0	-0.00010987581448469414
2.809106e-06	-0.012791458359803184	0.027635416408579694	0.021951932708089806	0	0	-0.00014079707283971894
2.858669e-06	-0.01980086529763592	0.03101651442774132	0.009958972446793168	0	0	-0.00017063466818238534
2.909302e-06	-0.014981492204327453	0.026192739168749757	0.013357323509502231	0	0	-0.00020095507853838158
2.959154e-06	-0.01755271664743209	0.032651622689171884	0.011347506960626284	0	0	-0.00023062154689893057
3.010098e-06	-0.02370979347269664	0.03206475344704614	0.01716840930275365	0	0	-0.00026071737152299145
3.059850e-06	-0.0159372569249658	0.019089072074614334	0.007291986410694432	0	0	-0.00028986675470137453
3.110181e-06	-0.02666678938939933	0.027695054737580205	0.006021803384903532	0	0	-0.0003190839199274553
3.160367e-06	-0.011140582653731053	0.024402674713547935	0.00912570247018289	0	0	-0.00034791796640736364
3.210232e-06	-0.02404174987040707	0.021051061419117056	0.012239224609843483	0	0	-0.00037624535653753006
3.260674e-06	-0.025577239824042683	0.02742392128301324	0.0028149296404465386	0	0	-0.0004045471673400579
3.312603e-06	-0.021167779123504295	0.01781545038651606	0.013918710147372702	0	0	-0.00043328294568928795
3.363787e-06	-0.023266343017282688	0.027614677490555784	-0.002850029910373898	0	0	-0.0004611823959306251
