#t	<mx>	<my>	<mz>
0.000000e+00	1	0	0
9.755903e-08	0.9956316649089267	0.0006917655350695475	0.0010475809215296185
1.952172e-07	0.9943637132756273	0.0017931039864734083	-0.0011848126051432868
2.938709e-07	0.993103880601784	0.0021010164788241516	-0.0006363608121777497
3.902780e-07	0.9918121928161517	0.0014853741994791659	-0.0005714991440751393
4.864825e-07	0.9908433864733132	0.0008565518884401978	0.00044536823440560535
5.829192e-07	0.9894598570857503	0.0028719425839745416	-0.00023705131673015564
6.800183e-07	0.9883591917937617	0.0016083539698637766	-0.00017623039005129442
7.767034e-07	0.9871950478391494	0.002322595082613589	-0.0008461790437354856
8.730953e-07	0.9859055835453989	0.0020269682886527463	-0.0012859063073280405
9.690145e-07	0.9848455220569617	0.00156388430763348	-0.0008565369693024821
1.064746e-06	0.9836618136072295	0.0023987457011806993	-0.0006427221766752347
1.161398e-06	0.9823441876290223	0.0018035317207428364	-0.0009677562744794227
1.258540e-06	0.9811994429675167	0.0016313490895611697	-0.0013789029383337874
1.355716e-06	0.9801002115737935	0.0011867439698258916	-0.002158594769417475
1.452404e-06	0.978975894151218	0.0018962480839851996	-0.001075984849725482
1.549741e-06	0.9778790916412183	0.0017092599770451857	-0.0013106306533093122
1.646686e-06	0.9767879665999285	0.0016069939721636143	-0.0014965771420239237
1.744308e-06	0.9756102532105763	0.001942652815166264	-0.0017872570022129616
1.840751e-06	0.9744332878936391	0.0009607691972809728	-0.002680443899088026
1.936667e-06	0.9730522626854957	0.0004432911903695882	-0.0010971896592437598
2.033035e-06	0.9722150450223938	0.0008289296615313724	-0.00045537768666674796
2.130394e-06	0.9706570545590808	0.0019267014701516236	-0.0017913102525116925
2.226586e-06	0.9697093514600149	0.0019293795591751087	0.00014687438210653656
2.324208e-06	0.9683636543537149	0.002395458169824778	-0.0003401653987871337
2.422047e-06	0.9670719729735974	0.0022944384907501486	-0.0004974600528081624
2.517771e-06	0.9657746535489387	0.0017796652162667145	-0.00024904946479266854
2.614400e-06	0.9644406584117362	0.002181235636540702	-0.00017104076473931882
2.712063e-06	0.9631350039984996	0.002800982203079917	0.0006919690744865553
2.808684e-06	0.962175486325376	0.0032354588837816087	-6.93890578315939e-05
2.905577e-06	0.9612784821499962	0.0022244907095216662	0.0007939182893590796
3.003963e-06	0.9600481610053603	0.002220044364128806	-0.0007006023694676941
3.100816e-06	0.9589182201986213	0.0023409796187475198	-0.0003618971301830342
3.198399e-06	0.9573672092566988	0.0022814618941296846	-0.0012449356342061962
3.295991e-06	0.956506873595237	0.001062082907433766	-0.0005723371160437976
3.392139e-06	0.9554472843952106	0.001500642868316428	-0.0005477894950648048
3.489502e-06	0.95375594570384	0.00044795116414811424	0.0007362264737910174
3.587400e-06	0.9524004463022865	0.0009412350720343089	-0.00026918268807776563
3.683845e-06	0.9512980346304013	0.0022872179808470757	0.00015897511465911315
3.781759e-06	0.950346373636547	0.0015589274887864318	-0.00011153836192462323
3.877177e-06	0.9490894540522006	0.002000869754348348	1.0282264111905032e-05
3.972436e-06	0.9483780726184473	0.0007642211098925156	-0.0018755313879543867
4.069788e-06	0.9469942960356456	0.0029765050360487408	-0.001484180175125767
4.165245e-06	0.9463233094223575	0.0023986074820085287	-0.0003883941969723749
4.262115e-06	0.9448879741909714	0.002194689251097571	-0.0008624216830568913
4.359724e-06	0.9435625302018774	0.0006179395292128205	-0.0024622859937467076
4.456674e-06	0.9425050897732041	0.0012387994853467997	-0.0017199164139293775
4.552322e-06	0.9412854412166491	0.0016539876988466997	-0.0021120691934544897
4.648067e-06	0.9401744270249223	0.0022935514727112282	-0.0031065392043190883
4.744442e-06	0.9389436033824975	0.002188841283626116	-0.002925877325855025
4.842506e-06	0.9376027785771649	0.0025353007801185113	-0.003450863700830607
4.938684e-06	0.9363229562173793	0.002595913802962394	-0.003276624013427586
5.036033e-06	0.9356835061864602	0.002671543481291201	-0.004122427896525672
5.133490e-06	0.9342408767922246	0.0029352523215251665	-0.0030010617472350383
5.231620e-06	0.9332799185311746	0.0031129106160151386	-0.002378414578733344
5.328988e-06	0.9317163677138003	0.0037082853067238056	-0.003535200978766706
5.424714e-06	0.9305757124173821	0.004209821314333802	-0.0034918374542083977
5.521845e-06	0.9297113961057297	0.003358087682360719	-0.0029233138932526163
5.617798e-06	0.9280690781016183	0.002866475109643064	-0.0035494771021754843
5.714988e-06	0.9275842481829611	0.004675166533167351	-0.003541861083732814
5.812628e-06	0.9262933436479577	0.0030225824001053393	-0.0033518797467265724
5.909229e-06	0.9252490914092953	0.004375049268930057	-0.0038126785223000464
6.004674e-06	0.9246750485013026	0.003749902481898586	-0.003055392091181738
6.101127e-06	0.9233552292320667	0.002994313120999384	-0.0035683325155040093
6.199760e-06	0.9218813975162232	0.0035027882723578205	-0.0020649000597826894
6.295006e-06	0.9208391212641297	0.002904848307049245	-0.002198649680512906
6.389444e-06	0.9200661204278888	0.004059835192677241	-0.0025685970234265235
6.485858e-06	0.9190592084958118	0.003877753883628259	-0.003551383526457198
6.581319e-06	0.9172391532752463	0.004809538038619329	-0.002121971164862404
6.678047e-06	0.9163016968915729	0.003952404004210516	-0.002264088804182667
6.774898e-06	0.9149969294600085	0.003774407938949539	-0.0017545168651325349
6.872493e-06	0.9141832305658475	0.00417478372366152	-0.00286150353475657
6.971040e-06	0.9122850979823678	0.005020034991104014	-0.0019595353226893445
7.067679e-06	0.9114882139389692	0.004097565950114892	-0.002960837287121969
7.164036e-06	0.9102854681172766	0.004339260342545592	-0.0035522971218970045
7.260972e-06	0.9094980590196825	0.00356330785644449	-0.002308332912158531
7.358146e-06	0.9079996790380382	0.003416346908955672	-0.0030478801285647246
