#t	<mx>	<my>	<mz>
0.000000e+00	0	0	1
9.639319e-08	0.0003182393816153422	-0.0007752088429587603	0.9956656410933331
1.927172e-07	4.507385893777914e-05	0.003454324200438975	0.9943843993101611
2.878953e-07	0.0011124819603210384	0.001988948956867049	0.9934230920992192
3.842270e-07	0.0010199114820998447	0.0020419006334214686	0.9918844827394753
4.810667e-07	0.0016416735571819943	0.0036654157306208585	0.990868418357028
5.783987e-07	5.902716458948113e-05	0.003121254702583827	0.9896516462622688
6.749546e-07	-0.0006456791506788221	0.0036557946672769468	0.9880918838312169
7.703630e-07	0.0006386172153500496	0.004159839436486778	0.987215760552428
8.659392e-07	-0.00015766506691749227	0.00426570737955866	0.9861395302894134
9.610910e-07	-0.00021648231540204359	0.0045492007626627105	0.9846846207953199
1.057007e-06	-3.3179546277529365e-05	0.0021705076518755578	0.983865920715354
1.153354e-06	-0.00010570744963079307	0.002084960180631606	0.9825665344583813
1.250746e-06	-0.0003523197422533564	0.003372076858429994	0.9812818679170123
1.344889e-06	-0.000534290889974184	0.004916377633862398	0.9801625034957812
1.442032e-06	-0.0005027510151302671	0.0057377423885394225	0.9787927162545194
1.537656e-06	-0.0006001811827874531	0.004500372648008901	0.9776515532869932
1.633336e-06	0.0009772976422018657	0.0047216897726220985	0.9767391648710458
1.729512e-06	0.0009855061602512718	0.0039185759537326325	0.9755854358978872
1.826636e-06	0.0014403961165219282	0.004275121095231374	0.9742857586028945
1.922507e-06	0.0005480330779156835	0.004741155624280102	0.9729131308307196
2.018439e-06	0.0018914745513736659	0.00569547618080475	0.9717936530859602
2.112568e-06	0.0002514256543174874	0.004458212017521394	0.9706798998775149
2.208994e-06	-7.204855654019148e-05	0.003466314857644467	0.9696741758487591
2.305917e-06	0.00040916702991653056	0.003971074226421242	0.9686754829485016
2.401099e-06	-0.0008811973816454996	0.003330139981924778	0.9673549257080668
2.497768e-06	0.0006117815144576898	0.004170194466435963	0.9663768780066487
2.594098e-06	3.581327376150555e-06	0.0034448291538401268	0.9649436276725256
2.690937e-06	0.0003567177870895626	0.003058049052736082	0.9633902529594655
2.788327e-06	-0.00026408940490178843	0.003725130623786359	0.9630574644891885
2.885200e-06	-2.795120261332552e-05	0.003154972973715543	0.9613168952891817
2.980050e-06	0.00033344263902656976	0.004864089333728823	0.9604286393182543
3.074454e-06	0.0014536245692640059	0.003159501688385052	0.9596118550840624
3.172592e-06	-0.001704452709202165	0.0042842064485605355	0.9585535838427388
3.268034e-06	-0.0005747026925863531	0.0035608181805313836	0.9575797526407666
3.363973e-06	-0.00182729984545316	0.003076465947542094	0.9563969505549909
