#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z	u_x	u_y	u_z	Dt
2.138180e-03	-0.2231395504175608	0.9747865104474344	-9.442602760037246e-06	-0.009102033342345675	0	0	-0.043617173646207555	0.9990483180888656	-1.693887238451269e-05	5.210387633707289e-10
2.138540e-03	-0.21940898484406426	0.9756329726491039	-7.040628460839433e-06	-0.007940944413116225	0	0	-0.06362008731859366	0.9979741901453292	-1.712744200049465e-05	5.120961050640125e-10
2.138893e-03	-0.20557243893534344	0.9786419018946383	-1.4360352053978695e-05	-0.006410289107846804	0	0	-0.08013372617017714	0.9967841218868888	-1.6860219325464445e-05	6.909501469237998e-10
2.139257e-03	-0.18124361860656305	0.9834382291972207	-8.236114135240339e-06	-0.004498795801276701	0	0	-0.09315319280602158	0.9956517877337563	-1.5894008884396464e-05	5.681722478617347e-10
2.139630e-03	-0.1468376932956954	0.9891605996111354	2.1303915001160093e-06	-0.0023068730897377035	0	0	-0.10147699546007236	0.9948378858832584	-1.4273240551572394e-05	4.970797618768815e-10
2.140004e-03	-0.10376186507670995	0.994602169381191	4.246370698791189e-06	2.815224017414391e-05	0	0	-0.10429819965881078	0.9945460700225464	-1.2273519563535591e-05	5.939107323357813e-10
2.140377e-03	-0.054520495329167154	0.9985126516669958	7.071604001449205e-06	0.0023496278599592284	0	0	-0.10135212481747886	0.9948506152656569	-1.0026285610417127e-05	4.822341316398008e-10
2.140753e-03	-0.0012084192208733394	0.9999992697753483	1.3105616557460468e-05	0.004557213500879332	0	0	-0.09270944717115139	0.9956932049314853	-7.647683765840465e-06	5.259198444478321e-10
2.141124e-03	0.051887055862104826	0.9986529593506468	1.4634136607056377e-05	0.006487615481636157	0	0	-0.07906624178193217	0.9968693642501251	-5.480198373088445e-06	5.065139678030791e-10
2.141478e-03	0.10003275077298827	0.994984144984444	1.5376405199686131e-06	0.008009240543534453	0	0	-0.061949935452031625	0.9980792581164776	-3.8924019867340815e-06	5.052844568583575e-10
2.141838e-03	0.14324492585198345	0.9896872693602444	9.16093353229174e-06	0.009146904182286187	0	0	-0.04148693196262241	0.9991390466144398	-2.5917447568618944e-06	5.27149655192364e-10
2.142216e-03	0.180061869965358	0.9836552866395805	7.112210667865421e-06	0.009841730514427098	0	0	-0.017740882863468935	0.9998426181520393	-1.449176686408502e-06	5.686794987998073e-10
2.142663e-03	0.20957936653611525	0.9777916388885036	6.484970643562684e-06	0.009947637275687126	0	0	0.01132724077579767	0.9999358447501737	-4.044361016860688e-07	5.106309220596449e-10
2.143055e-03	0.221911132760922	0.9750668946847537	6.82614529350767e-06	0.009398538664762111	0	0	0.03611467617396781	0.9993476523036242	2.8997483273367474e-07	5.529496379463931e-10
2.143418e-03	0.2218552377061714	0.9750796139279975	-2.0894843299888744e-06	0.008380889865525749	0	0	0.057188431378409406	0.9983634024322499	6.151228922868784e-07	5.366712924106611e-10
2.143772e-03	0.21140873132258572	0.977397743152977	-2.0570855630668163e-07	0.006973463243955165	0	0	0.0748796389372153	0.9971925790299325	5.137527809383734e-07	5.928231663244252e-10
2.144132e-03	0.19072831217180647	0.9816428631111309	-1.5462068049647628e-05	0.005188921136278978	0	0	0.08918199049713348	0.9960153475579324	-1.4347959140637235e-07	4.422044449970334e-10
2.144504e-03	0.15942959704867576	0.9872093006841534	-1.5086489529358113e-05	0.003064817265381442	0	0	0.09927027366876626	0.9950605070865267	-1.5597252621646952e-06	6.020608905649721e-10
2.144879e-03	0.11895930875590191	0.9928991300226951	-2.1459111088144643e-05	0.0007574969531732543	0	0	0.10399718108932537	0.9945775919019615	-3.4597027812954996e-06	4.883427566387394e-10
2.145252e-03	0.07161466825027422	0.9974323731611487	-1.617165470144572e-05	-0.0015783948826447569	0	0	0.10298050663836288	0.9946833743563216	-5.623877019129751e-06	5.364620206273434e-10
2.145629e-03	0.019115559484042376	0.9998172806389231	-2.6858905359761474e-05	-0.003847416036433509	0	0	0.09618435133136165	0.9953635368522809	-7.9927244687848e-06	5.898789861048251e-10
2.146001e-03	-0.03446533697379726	0.9994058932938014	-3.1573750509647475e-05	-0.005882706255051177	0	0	0.08410242982539196	0.9964571145772229	-1.0290791282279127e-05	4.985686159066972e-10
2.146359e-03	-0.08436862159369218	0.9964346115863795	-2.287097987879724e-05	-0.007539722500978305	0	0	0.06807914451586122	0.9976799235907629	-1.207967080120613e-05	6.888950761446005e-10
2.146713e-03	-0.1290167305912373	0.9916424167795327	-2.170705025664806e-05	-0.008801177610549686	0	0	0.048900066395544506	0.9988036760667863	-1.349020229930842e-05	6.1476826728568e-10
2.147084e-03	-0.16832193708591678	0.9857320757528772	-1.8098872048346158e-05	-0.009660102780808947	0	0	0.026231987734839524	0.9996558820932987	-1.4688365717206538e-05	5.395564995874178e-10
2.147508e-03	-0.2011793501671537	0.9795544236207466	-1.5210155148949169e-05	-0.00999986291588914	0	0	-0.0012588393358403977	0.9999992075360143	-1.5838875418837403e-05	5.398340724925133e-10
2.147934e-03	-0.21948032571194748	0.9756169260653123	-1.4150936095661811e-05	-0.0096304362619592	0	0	-0.02864373671823054	0.9995896838558616	-1.6605884937570194e-05	5.330691224066239e-10
2.148306e-03	-0.22306080186340244	0.9748045334792664	-1.3428553218104393e-05	-0.008745170507758675	0	0	-0.0509352309604784	0.998701958522961	-1.7011905842767668e-05	5.396105500614972e-10
