#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z
5.764632e-06	0.002692290897445522	-0.023253699702587772	-0.03738997080188911	0	0	-7.5385121481624545e-06
5.832132e-06	-0.005626458492175871	-0.004617031254630897	-0.0328986371762949	0	0	-6.706992475162139e-06
5.899174e-06	-0.010321618844356926	-0.009124821703902688	-0.027298491449345964	0	0	-5.787589916440032e-06
5.966953e-06	0.0019838153954693017	-0.0063003753523688194	-0.048495998345806944	0	0	-4.776362540619666e-06
6.034600e-06	-0.0011767556836150047	-0.017337479057891313	-0.037630414326243124	0	0	-3.699473013430902e-06
6.103604e-06	-0.009343376551006963	-0.01757009622180353	-0.038404964077380005	0	0	-2.5471502208813253e-06
6.171507e-06	-0.0016233419704195211	-0.01590486208167639	-0.032113950715384074	0	0	-1.3765439958457797e-06
6.239660e-06	-0.016252749094619375	-0.01534913792870259	-0.03874742387421643	0	0	-1.8189884886992577e-07
6.308420e-06	-0.006712879854046704	-0.012909729704301178	-0.034643784031329734	0	0	1.0259655776144834e-06
6.376215e-06	-0.009498413831031182	-0.006231026376584559	-0.03417360636117062	0	0	2.2022921138792936e-06
6.443492e-06	-0.013951686891965891	0.009792290193658822	-0.029936425051613844	0	0	3.3387217736543363e-06
6.510580e-06	-0.01052520733726419	-0.004092012437969951	-0.02403759268942371	0	0	4.425470565263432e-06
6.578269e-06	-0.011292227297648286	0.003997157774344557	-0.021397812814778337	0	0	5.459483391154115e-06
6.646521e-06	-0.012936084395615095	0.0029704288428121007	-0.025443398093253154	0	0	6.423770828261658e-06
6.714753e-06	-0.0066167265448537045	0.010657583659854359	-0.03619345297186334	0	0	7.295308386202509e-06
6.783487e-06	-0.0030021428525989964	0.022775703064819776	-0.03204332297038105	0	0	8.067074506930196e-06
6.850829e-06	-0.009114521039860048	0.009832068461352969	-0.027363237941495925	0	0	8.709014019309789e-06
6.917949e-06	-0.00389820380860125	0.005670521359070062	-0.02687277717491213	0	0	9.2273531464174e-06
6.986216e-06	0.011384361096952447	0.007058466090741708	-0.0192917033584776	0	0	9.622680745252502e-06
7.054509e-06	0.004089027758856991	0.008093204286827015	-0.03442861359573798	0	0	9.879449117828119e-06
7.123412e-06	0.010294032792967197	0.02104078414046723	-0.03685523145239097	0	0	9.994149302162575e-06
7.190169e-06	0.01216125437126286	0.021931896280996312	-0.04382648867895392	0	0	9.965379165220694e-06
7.258969e-06	0.008726122760148756	0.013248030115490403	-0.03249187290481248	0	0	9.79208258328013e-06
7.327381e-06	0.007419701121818559	0.010471731868784237	-0.04032627811940966	0	0	9.477685817144281e-06
7.395368e-06	0.001544244249152597	0.004778996297717402	-0.029471023131865472	0	0	9.029373958188825e-06
7.463486e-06	0.0027482679507486135	0.0033174285170843856	-0.03428408954852893	0	0	8.4508055161508e-06
7.530343e-06	0.010182498375946456	0.002700110386751103	-0.015918112838137096	0	0	7.765021029352885e-06
7.599040e-06	-0.008298419026345982	-0.005660963614236304	-0.026338976291683875	0	0	6.9486945837431465e-06
7.667590e-06	-0.007618791426638669	-0.005746492639504809	-0.022579247850807317	0	0	6.033047012524755e-06
7.734764e-06	0.004443054475046889	0.014134776119221131	-0.01941552440756989	0	0	5.050662804314498e-06
7.802047e-06	-0.0037069072861670525	0.003982443334919442	-0.016782744848152984	0	0	3.9960788491743045e-06
7.870759e-06	-0.00378695264690322	-0.003970815318192375	-0.015321923896323085	0	0	2.8614895362321554e-06
7.937962e-06	-0.010730120310138275	-0.013724147657649436	-0.020943611881857664	0	0	1.7112835918484688e-06
8.004998e-06	0.00012080683610183324	-0.009362222406760148	-0.0017294007353281598	0	0	5.401181535910709e-07
8.073557e-06	-0.0051660911845692265	-0.0037050290764953893	-0.025113992320698005	0	0	-6.65269980157612e-07
8.141076e-06	-0.00267719722373671	-0.010927323792837456	-0.014387060422643979	0	0	-1.8430278390624893e-06
8.208002e-06	-0.004592401277023613	0.0022229335356615814	-0.024286334570842144	0	0	-2.9848394725644782e-06
8.275268e-06	-0.00035839963600933067	-0.0012195125700327635	-0.03243341735295947	0	0	-4.090791581420085e-06
8.342804e-06	0.004309060943045085	-0.011564020910866385	-0.03245782413594478	0	0	-5.143598633559555e-06
8.411644e-06	0.002228745811901414	-0.012589208097747433	-0.040024070151879	0	0	-6.141984911037893e-06
8.480411e-06	0.003886169364960701	-0.024430438459122905	-0.029650722155197692	0	0	-7.049485201430639e-06
8.548051e-06	0.002728018629091448	-0.015545269452204247	-0.029935953451466133	0	0	-7.841651567050597e-06
8.615937e-06	0.001968329467553758	-0.003128768691482918	-0.015708425754258477	0	0	-8.525164376847476e-06
8.683463e-06	0.014447214634218894	0.00518585536123939	-0.022419551296363176	0	0	-9.084574949535167e-06
8.752134e-06	0.0017399847572067033	-0.0001797439895312344	-0.023938381458594882	0	0	-9.522102092058341e-06
8.820615e-06	-0.004441765414650753	-0.00532000731269024	-0.021792054652974693	0	0	-9.820179487674041e-06
8.888885e-06	0.0032156731503865414	-0.007346893989165684	-0.02000287173963946	0	0	-9.975635602970252e-06
8.956230e-06	0.009400907153617893	-0.0029612723460503733	-0.03213113618593599	0	0	-9.988163526751307e-06
9.024539e-06	0.004825793334450171	-0.00048487049434436176	-0.032575289485702145	0	0	-9.857812632348723e-06
9.093713e-06	0.0024035379701891697	4.5363991175821194e-05	-0.030010941670066835	0	0	-9.58091299398798e-06
9.162290e-06	0.00174864180676104	0.00050609215213322	-0.030174095154176253	0	0	-9.166503920044181e-06
9.230005e-06	0.025446499613441562	0.005953047818318367	-0.028681382121330142	0	0	-8.62650581141168e-06
9.296978e-06	0.01595855610974268	-0.00579009357231181	-0.03542474660307126	0	0	-7.972113899460851e-06
9.365448e-06	0.026053890783203325	-0.007233004938095271	-0.02810557318246124	0	0	-7.18888797264801e-06
9.433695e-06	0.025533983257298255	0.004426573519654287	-0.03372653932630865	0	0	-6.30453099195998e-06
9.501106e-06	0.012775202012707957	-0.0033895511461869564	-0.01309450215301382	0	0	-5.341834087518225e-06
9.568496e-06	0.018068537846108446	-0.0018820330587568808	-0.02943190647040393	0	0	-4.304424446772155e-06
9.636916e-06	0.023080361972761212	-0.0021568541785270358	-0.027367221541026287	0	0	-3.1894001499458105e-06
9.705189e-06	0.023530973151065237	-0.005491576138182341	-0.026178556894394096	0	0	-2.030761033142074e-06
