#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z	u_x	u_y	u_z	Dt
0.000000e+00	0.09950371902099892	0.9950371902099892	0	0	0	0	0	1	0	6.882816617226431e-10
4.727788e-07	0.003212598935312593	0.999994838671544	-4.287602607446643e-05	8.910360057971948e-05	0	0	0.001430901471677488	0.9999989756285361	-3.553669912365764e-05	5.60987762758278e-10
9.298059e-07	0.008950755842777214	0.9999599409021701	-2.3680619634935765e-05	0.00017516460254820386	0	0	0.005452018927611951	0.9999851370674999	-3.3670556337795874e-05	5.350363288327207e-10
1.389466e-06	0.017369020100586895	0.9998491465301872	-3.638134318410009e-05	0.00026157555807756257	0	0	0.012138976158706011	0.9999263194235807	-3.133416513465691e-05	5.556436256462452e-10
1.871427e-06	0.02901949064866338	0.9995788454457437	-2.9997440325818573e-05	0.00035194334008574566	0	0	0.02199123788484112	0.9997581631970877	-2.402244788027574e-05	5.37326749571513e-10
2.353845e-06	0.0435619933627432	0.9990507257894001	-5.8255651732569275e-06	0.00044207369435798064	0	0	0.034746123700475334	0.9993961710183683	-1.5543992970969548e-05	5.514661727666793e-10
2.840455e-06	0.061120197050097594	0.9981304130722877	3.5639289573762764e-06	0.000532575329696653	0	0	0.050520512923787786	0.9987230235369953	-5.571356948886025e-06	5.175462907238145e-10
3.328480e-06	0.08161861928543968	0.9966636348202077	3.5931067843022946e-06	0.0006228401529147192	0	0	0.06923640702025319	0.9976002806264993	6.070914435876441e-06	5.271398785341837e-10
3.814225e-06	0.10478855125145498	0.9944945241986869	2.9418512533627236e-05	0.000712101986030378	0	0	0.09068943130937966	0.9958792229566221	1.8223492719602208e-05	5.411831672561837e-10
4.300806e-06	0.13069373065477657	0.9914227895234748	3.436609678868779e-05	0.0008008524358905642	0	0	0.11493030804250408	0.993373556776478	3.1472284181837757e-05	5.516730251567254e-10
4.786056e-06	0.15909336974853927	0.9872635392985432	6.061162050117246e-05	0.0008886145729196893	0	0	0.14174661874533942	0.9899029720287149	4.5199346450219504e-05	5.1182888772859e-10
5.268844e-06	0.18974850140624533	0.9818327251662314	7.750313392700793e-05	0.0009751121412442965	0	0	0.1709171374252376	0.9852854046587242	5.916803746370257e-05	5.047058170731692e-10
5.746453e-06	0.22226126812153238	0.9749871386072501	9.079347757173657e-05	0.0010597991305809507	0	0	0.20206207296354559	0.979372714179002	7.342567555080399e-05	5.163602804732041e-10
6.225694e-06	0.2568385545045883	0.966454316143592	0.00010829319430497025	0.0011438160610081868	0	0	0.23541047004845256	0.9718960349358184	8.869949945268972e-05	5.106044411403083e-10
6.703305e-06	0.2930105206512085	0.9561092112864295	0.0001043117899411533	0.0012265158236322087	0	0	0.2705109898327766	0.9627168812884958	0.00010422017024587334	5.475273720298843e-10
7.175085e-06	0.3301492070736595	0.9439287481440042	0.00013962781551539235	0.0013071217462571336	0	0	0.3067560338928445	0.9517881704701974	0.00011926158902388926	5.073598221998423e-10
7.659289e-06	0.36938589926382087	0.9292760828426332	0.0001388585976697661	0.0013886555795090093	0	0	0.3452870522837007	0.9384971140364464	0.00013590619617586	5.46199163942415e-10
8.146437e-06	0.4096660499908772	0.9122355521376695	0.00015780036000417075	0.0014693880342958325	0	0	0.38507355389276143	0.9228858730532101	0.00015300723107453842	5.145559281951076e-10
8.632697e-06	0.45029628289923385	0.8928791774798311	0.00017896947614016512	0.0015486004522715616	0	0	0.4254410069710019	0.9049861439656685	0.0001697576232721971	5.14719050165323e-10
9.118583e-06	0.4909317388767468	0.8711980179129577	0.00020334204619862413	0.001626308315546694	0	0	0.46604538197219714	0.8847607967615646	0.00018562389507042893	5.208468072827663e-10
9.605065e-06	0.5312353539249692	0.8472242628623234	0.00021715801946728074	0.0017025929851595528	0	0	0.5065753992517786	0.8621956417539268	0.00020053287849202135	5.370454387075624e-10
1.008896e-05	0.5706006760532115	0.8212276289463467	0.00022347881241683955	0.0017768936869360808	0	0	0.5463814264972453	0.8375364415380007	0.0002141837959095766	5.196905455714497e-10
1.057752e-05	0.6092111480385809	0.7930080216203548	0.00023398992591532912	0.001850244771221913	0	0	0.5856836069145912	0.8105397343811631	0.00022711413064204085	5.251176325269199e-10
1.105463e-05	0.6455535140909633	0.7637150001354108	0.00024292586952869797	0.0019201952373175337	0	0	0.6228676031635707	0.7823272284354571	0.000237860810031831	5.07161761682181e-10
1.153276e-05	0.680303054619263	0.7329308940131182	0.00024181983323490436	0.0019885637691962593	0	0	0.658651687380648	0.7524479340406199	0.0002475250051824679	5.148973997780476e-10
1.201340e-05	0.7133711631190667	0.7007863570213886	0.0002558179838402271	0.0020554824904420567	0	0	0.6928796526852952	0.721053202834549	0.00025607956445140894	5.241282733278588e-10
1.249455e-05	0.7443913985708959	0.6677434964695633	0.00026202341154484037	0.002120593277665422	0	0	0.7251873080301863	0.6885515951077563	0.00026295721381958495	5.230454526438647e-10
1.298800e-05	0.7739579536343866	0.6332369364705578	0.0002613339931277748	0.002185357277742601	0	0	0.7561312608004412	0.6544199295306743	0.0002688371301557997	4.97352691725093e-10
1.347162e-05	0.8006180379352571	0.5991750039172045	0.00026835334499309977	0.0022467914084158707	0	0	0.7842004415717599	0.6205075285240145	0.00027291697702202074	5.278847213216925e-10
1.396193e-05	0.825320197023088	0.5646649362726016	0.0002865833735294023	0.002306958372769128	0	0	0.81032912445358	0.5859749434751226	0.00027510292901696074	4.896274500755876e-10
1.445068e-05	0.847627471835244	0.5305917366601639	0.00027924566944299264	0.0023647560127644336	0	0	0.8340401644818763	0.5517036593770215	0.00027615402979909063	4.876544428432043e-10
1.493844e-05	0.8676397104800896	0.49719338461432133	0.0002666341722241522	0.0024202122882925727	0	0	0.8554218354231962	0.5179318558999872	0.00027590796523825183	5.194974001328468e-10
1.542792e-05	0.8855703549367078	0.46450519637229376	0.00026267929216321683	0.002473579166421704	0	0	0.8746685658909293	0.4847213893917445	0.0002729623451033239	5.081949677412961e-10
1.591849e-05	0.9015129705364423	0.43275200153121346	0.000262916884852895	0.002524717978421702	0	0	0.8918464401362589	0.4523382085664015	0.00026886282931878934	5.277398699164504e-10
1.641085e-05	0.9156051491429495	0.402078527488098	0.0002619082275334509	0.002573631729486798	0	0	0.9070940628597965	0.4209278937765624	0.00026337299461008526	4.959716174176654e-10
1.690492e-05	0.9279856183414248	0.3726159222859466	0.000258090056284195	0.0026202390799837023	0	0	0.9205361062938772	0.3906574089365612	0.0002566169910219867	5.245520574346927e-10
1.739882e-05	0.9387576568956559	0.34457800418990864	0.0002462687095350865	0.0026643071441073756	0	0	0.9322703667092913	0.3617622166282617	0.0002489496544291647	4.892468472873234e-10
1.789356e-05	0.948092196780766	0.3179954847779013	0.00024096532760326878	0.0027058782956078564	0	0	0.9424781670127321	0.3342676278031058	0.000240223240241461	4.916026454964462e-10
1.838870e-05	0.9561366376643724	0.292920950200082	0.00021690954323824813	0.002744864536586331	0	0	0.9513034801108735	0.30825579513478796	0.00023128934400019657	5.010268209947801e-10
1.888330e-05	0.9630250770144461	0.26941167876253724	0.0002199719799499765	0.0027811567334435805	0	0	0.9588834641562469	0.2838000227474865	0.0002219374724383531	5.192296231068893e-10
1.937839e-05	0.9689164018206202	0.2473882930611771	0.00019682291460844232	0.0028147952460961492	0	0	0.9653792525931263	0.26085025097225767	0.00021267450987744093	4.849467214029041e-10
1.987402e-05	0.9739297283946207	0.22684983139577972	0.00019530716031239333	0.0028457422388557282	0	0	0.9709230136031293	0.23939185554238224	0.00020286890574768636	5.205352855254911e-10
2.036973e-05	0.9781827631473411	0.20774610544072267	0.00019379278984014352	0.002873934020880006	0	0	0.9756319662823392	0.21941337481573733	0.00019318391664247702	5.091590305338333e-10
2.086562e-05	0.9817705149629637	0.1900700577329971	0.0001705952284988373	0.002899346812889798	0	0	0.9796188424262037	0.20086535306508532	0.00018303437811634354	4.830221685486535e-10
2.136166e-05	0.9847977794068794	0.17370466110585359	0.00015615818926930573	0.002921951331760751	0	0	0.9829833831782393	0.18369441584994756	0.00017315025110378542	5.022510681546907e-10
2.185791e-05	0.9873388741332432	0.1586251107552113	0.0001478620875368569	0.0029417257444498226	0	0	0.9858148485683623	0.16783640133755254	0.00016348760497320538	4.992446793962864e-10
2.235442e-05	0.9894664338889314	0.14476241497560657	0.00013934687368254468	0.0029586482504062664	0	0	0.9881915435829601	0.1532235279061426	0.00015390621280569468	5.160160996774653e-10
2.285073e-05	0.9912448460755283	0.13203649134015888	0.00014171549809393464	0.002972686809465054	0	0	0.9901800088758109	0.13979817258837854	0.00014478829121671613	4.896951111033112e-10
2.334685e-05	0.992729879530491	0.12036347578436676	0.00014136648486236283	0.0029838308992275256	0	0	0.9918403052967749	0.1274864316431392	0.0001361458759691479	4.846539371439606e-10
2.384283e-05	0.993966318295388	0.10968565005711228	0.0001275376828871762	0.002992074015708857	0	0	0.9932242820925038	0.11621320562000595	0.00012767675199439732	4.994652256664308e-10
2.433973e-05	0.9949936894249103	0.09993770453047923	0.00011496862035660472	0.002997418718086125	0	0	0.9943782810605334	0.10588588162239441	0.00011928179831558741	5.223677422949535e-10
2.483609e-05	0.9958489802973469	0.09102085087238411	0.00011466124850989221	0.0029998408999008736	0	0	0.9953362882381128	0.09646585369128198	0.00011130134211351963	4.897060018915592e-10
2.533236e-05	0.9965558837829096	0.08292383413773223	9.071693267699713e-05	0.002999345904146533	0	0	0.9961314102361829	0.08787606522113163	0.00010345107640684602	4.982771941786549e-10
2.582914e-05	0.9971438469523611	0.07552575011576904	9.774710715952555e-05	0.002995929821240942	0	0	0.9967914239495778	0.08004278772224753	9.630277478506869e-05	5.239605540194475e-10
2.632550e-05	0.9976291325908875	0.0688193898760717	7.33691947348677e-05	0.002989601794091398	0	0	0.997337768066384	0.072920288102481	8.928278219272253e-05	4.89363038954492e-10
2.682185e-05	0.9980312314321482	0.0627188444891544	8.736117626841838e-05	0.0029803663668229773	0	0	0.9977901512888243	0.06644401489728875	8.291775434066727e-05	4.975632885545097e-10
2.731781e-05	0.9983643936819021	0.057171067536625535	8.040454229403861e-05	0.0029682429830801106	0	0	0.9981643113453025	0.060564029190213156	7.697275607429967e-05	5.125566733684771e-10
2.781440e-05	0.9986395780413054	0.05214393160176785	5.9720968420581246e-05	0.0029532168838490346	0	0	0.9984743159758861	0.05521807001044337	7.127978970522711e-05	5.225376970291291e-10
2.831065e-05	0.9988668794547796	0.047591529401995306	5.880008532341211e-05	0.002935328980363813	0	0	0.9987306001142559	0.05037046800298363	6.594375668862974e-05	5.096455975648324e-10
2.880655e-05	0.9990553336341954	0.0434561564337727	5.296291263806905e-05	0.002914603113681071	0	0	0.9989425371563455	0.045976121012114006	6.128884573825864e-05	5.077293227288228e-10
2.930314e-05	0.9992115486419851	0.03970236062488415	6.017721870350772e-05	0.0028910128535217005	0	0	0.9991181640353568	0.04198679611083576	5.698214523305754e-05	5.219602064647798e-10
2.979948e-05	0.9993407689264707	0.03630460753096332	5.507697044848975e-05	0.0028646227557069665	0	0	0.9992634862309947	0.03837293654944904	5.31606116487247e-05	5.188886034411705e-10
3.029556e-05	0.9994479788975769	0.033222520068750455	4.047011931365754e-05	0.0028354627664780637	0	0	0.9993838007257583	0.0351000906658456	4.9821554014727645e-05	5.152125756062035e-10
3.079197e-05	0.9995372473770018	0.030418574824475412	3.75719851073832e-05	0.0028035262360846277	0	0	0.9994835916931325	0.032133281025535844	4.67624792162728e-05	4.816592172857861e-10
3.128813e-05	0.999610479138786	0.02790855576707999	5.010910819411156e-05	0.0027688801703071707	0	0	0.9995663273154813	0.029447502592800465	4.345212469770726e-05	5.201939627118205e-10
3.178415e-05	0.999672107108656	0.025606186420444543	3.854791016100028e-05	0.0027315542165742075	0	0	0.999635022123263	0.027015196797340598	4.1068530459091204e-05	4.877879098058663e-10
3.228101e-05	0.9997226772559734	0.023549244379302975	4.085722487895155e-05	0.002691505771255517	0	0	0.9996922130500484	0.02480882236855976	3.8727017834970666e-05	5.20914919012568e-10
3.277731e-05	0.9997652157136002	0.021668210389901965	4.5909015183252154e-05	0.0026488841045925436	0	0	0.9997397550592916	0.022812733559229973	3.662708658612203e-05	5.141912551674958e-10
3.327349e-05	0.9998005232968109	0.019972776466365763	4.2610417993305394e-05	0.002603697743386838	0	0	0.9997793704846022	0.02100497930730118	3.4607984681780906e-05	5.022893392046225e-10
3.377009e-05	0.9998301011847568	0.018432781203288482	3.663319320721146e-05	0.002555939729203904	0	0	0.9998124609512073	0.01936599723979536	3.282679747483411e-05	5.27005950335708e-10
3.426615e-05	0.9998550971342465	0.017023046727424756	2.4794809567195928e-05	0.002505749740888022	0	0	0.9998400963562067	0.017882414349431327	3.123213858340058e-05	5.119341839837879e-10
3.476223e-05	0.999875562907997	0.01577523960358571	2.269065750282633e-05	0.002453123097098172	0	0	0.9998632339962187	0.01653821082958493	2.975196262308193e-05	4.961754676001688e-10
3.525877e-05	0.9998931278401212	0.01461955967405801	3.705449680625661e-05	0.00239806078383015	0	0	0.9998826567876274	0.015319002666268832	2.8506605578005508e-05	4.893080496764195e-10
3.575484e-05	0.99990771634188	0.013585203695149584	3.2257208692252464e-05	0.00234072055959155	0	0	0.9998989665146405	0.014214640697655745	2.7437028372915998e-05	5.132949854967608e-10
3.625097e-05	0.9999201120033371	0.01263998848138243	1.7390354668227073e-05	0.0022810986445649696	0	0	0.9999127065393084	0.01321281983713459	2.6328430536171485e-05	5.13270728418171e-10
3.674770e-05	0.9999307314212669	0.011769950514763145	2.4984205327664376e-05	0.002219184762853703	0	0	0.9999243096716662	0.012303425494374557	2.5470492818482517e-05	4.886863998458002e-10
3.724400e-05	0.9999394316246152	0.011006040197069952	1.2705197439816088e-05	0.0021551664002674334	0	0	0.9999341119927221	0.011479158353811301	2.4429790127655472e-05	5.157512261188904e-10
3.774041e-05	0.9999468815802272	0.01030698239218821	1.1486802070367356e-05	0.002089035709430405	0	0	0.9999424159336199	0.010731461219083506	2.3599557781217182e-05	4.971236314671624e-10
3.823643e-05	0.999953416296336	0.00965218322927556	2.4417105818957855e-05	0.002020928338924702	0	0	0.9999494572679919	0.01005397321854305	2.3064458428409442e-05	4.939126596135475e-10
