#t	<mx>	<my>	<mz>
0.000000e+00	1	0	0
8.178412e-08	0.9662942796935302	0.000989307605577577	-0.003984341007008439
1.622667e-07	0.9585630756735989	0.0055644344987074166	-0.002682099831226632
2.427001e-07	0.9517443398321384	0.0026509680984113386	0.001287214427961742
3.244700e-07	0.9446823853495646	0.004044888801353744	0.0004069442101861922
4.063858e-07	0.9378933815989668	0.0048764515114528804	-0.003547561595461423
4.884501e-07	0.9305760709254134	0.005131942495092198	-0.0010108559588852082
5.694129e-07	0.9241786220259347	0.0028140597492530917	-0.00221544312289464
6.500761e-07	0.9168284390613389	-0.0011076641576962115	-0.001622028155403946
7.316452e-07	0.911223258264048	0.003655764299542357	-0.0010849054920464192
8.151432e-07	0.9044197392073257	-0.00035087378551187253	-0.001239012540941537
8.957105e-07	0.8965584526504071	-0.0018000168368258126	-0.002872871525313272
9.749632e-07	0.8909420933360231	0.0002168435991064325	0.0007426452021301444
1.054583e-06	0.8842191874734586	-4.217557218115396e-05	-0.002161872577122232
1.133683e-06	0.8781290055566032	0.0033128818229574033	-0.0012570597655977322
1.216698e-06	0.8697597302768263	0.005169579081677077	-0.0006564016965899875
1.299028e-06	0.8648760727078336	0.0027498643683483586	-0.0017731630923480295
1.383341e-06	0.8586512740662113	0.006825872432836951	0.0012814762910547499
1.467191e-06	0.8509642739393103	0.004980255258246309	0.001101680644362604
1.548401e-06	0.8443285743775888	0.006226345935097078	0.002965466381540468
1.630677e-06	0.837568324263712	0.004621946631622793	0.001019284475737915
1.712439e-06	0.8327114274409256	0.003956971371248162	0.0034586488808331615
1.793251e-06	0.8229112067941848	0.004110218833081117	0.0008591582845856959
1.872658e-06	0.8172370996633709	0.0037526291085066515	-0.001655208532531397
1.953203e-06	0.8135325694610983	0.004143021884657179	-0.0006144607262067478
2.036242e-06	0.8081545193282568	0.005654244669115437	-0.0011358805232404773
2.118118e-06	0.8004313894944932	0.0029973974479965324	-0.0014614310498311906
2.199358e-06	0.7964227557691073	0.003722674821603923	-0.00029421136231680964
2.283635e-06	0.7888840698060844	0.0033463391116540122	-0.00044620126344397764
2.366050e-06	0.7867902747087381	0.006632968973112957	-0.002631856179678871
2.448008e-06	0.7788153212900032	0.0021189318545659403	-0.000805432017944773
2.530589e-06	0.7710118320354735	0.003088790820013188	-0.0010928545456612444
2.611162e-06	0.7665160460398739	0.004132932527862196	-0.0022616882537469496
2.691149e-06	0.7611358146628713	0.0033067645173245827	-0.002436560063559649
2.772430e-06	0.7551476704893941	0.005051579879855494	-0.0018068122385314416
2.854496e-06	0.7496710330669493	0.007220701296992695	-0.0017972533765818364
2.935908e-06	0.7431215576383712	0.006548044846465697	-0.003986569554810987
3.017359e-06	0.7373512842087638	0.00569472864926954	-0.004690576515855959
3.100415e-06	0.7329230441786533	0.003630922675945258	-0.0005146811545568649
3.182005e-06	0.7260387895844447	0.007785055074866244	-0.004587716547979163
3.265701e-06	0.723487624519504	0.009453227028310876	-0.0010110656711255616
3.347157e-06	0.7184338477338387	0.007854942736788845	-0.002408468620767579
3.429872e-06	0.7126127201676311	0.008976908005512456	-0.0027802335603877458
3.511269e-06	0.7078558658208899	0.006851437372422927	-0.0018588207938254704
3.592988e-06	0.7016303712751671	0.006675934244550466	-0.002796911732174098
3.674409e-06	0.6975797507176532	0.009583525207485859	-0.004939727826252822
3.755486e-06	0.6909192206995637	0.011341054885121958	-0.0021889994914409457
3.838270e-06	0.6847699103376909	0.007468461619283095	-0.0018158411502527203
3.919171e-06	0.6795431301722394	0.00832519108043671	-0.0004653132788502708
4.004237e-06	0.6737466664123054	0.006580595400520417	-0.00033805040305549464
4.086111e-06	0.6692512359133558	0.008960211506805255	-0.0031929649702143797
4.167525e-06	0.6654102012036032	0.008874424343243347	-0.0001768876181725934
4.246820e-06	0.6609098671060785	0.00927031471698399	0.0019274150682198747
4.330832e-06	0.6551347178018484	0.006386605499468846	-0.0022422911193065603
4.412485e-06	0.6495423418635985	0.006725619202133806	-0.002947345056928433
4.492844e-06	0.647271911843427	0.004362926479419411	-0.0034826512632646477
4.574195e-06	0.6434666642525931	0.004735113514499011	-0.004621381501338856
4.653530e-06	0.6368531648460524	0.00422396662852336	-0.00018030666337282353
4.731151e-06	0.6299446852443696	0.003904744585041862	-0.002331133980298041
4.815162e-06	0.6261702071324111	0.004030252921195115	-0.0031253320114338055
4.896927e-06	0.6208464299777993	0.0021801861640202255	-0.0003667424057834551
4.978371e-06	0.6170971420375596	0.0012567889570577132	-0.0001819926650357812
5.061330e-06	0.6123777456174155	0.003413825222411859	0.0003148062327847582
5.141469e-06	0.6078776780439796	0.0063242110295283005	-0.0009397632423842122
5.220755e-06	0.6028048652153739	0.004825511406543126	0.0025299908006499137
5.303073e-06	0.5948754651474993	0.004529880896565224	-0.0010666595369571725
5.385436e-06	0.594365892178225	0.007867675600993801	8.529131077986845e-05
5.467705e-06	0.5882938203179338	0.005035741933263166	-0.0018527838257377098
5.550771e-06	0.5823567835084427	0.005404666388969241	-0.0004067922329289125
5.632676e-06	0.5789059451074833	0.0033846775685370265	0.00045125328447620793
5.714227e-06	0.5756437999148721	0.006151951551019984	0.0016466330057471506
5.796788e-06	0.5713885857106116	0.00538303616216061	-0.0019373034700267658
5.877809e-06	0.5680674643023629	0.010214570590948123	-0.0027736305360301205
5.958047e-06	0.5626146977922071	0.007888616541059856	-0.0009324254705168495
6.039172e-06	0.559457620329234	0.00396756738701831	-0.0016859393135300565
6.118326e-06	0.5558050495056684	0.006068203112284103	-0.003798198106282451
6.200963e-06	0.5505183977785807	0.005127164844380379	-0.004059448066952679
6.284371e-06	0.5482544378934585	0.0050825391159670325	-0.002549823957086114
6.365995e-06	0.5424375724962784	0.0037142164436625514	0.0006964235848226519
6.448191e-06	0.5385637875562965	0.004989796089147853	-0.0009289783398376103
6.529575e-06	0.5357573043127756	0.004294234702492508	-0.002540268125383545
6.615455e-06	0.5303778854125004	0.0002980175042469445	-0.0008303284583933
6.696900e-06	0.5313030316987994	0.004898755073887232	-0.0022857191659879394
6.778420e-06	0.5242271311204014	0.004600672927904278	-0.0038777203990663037
6.860529e-06	0.5174923304829757	0.0032570383149251973	-0.0014317538606996663
6.942826e-06	0.5144481315605683	0.002156361107448683	-0.003523344944741582
7.025412e-06	0.5170432434194454	0.003184982879003358	0.0005871126865026515
7.107673e-06	0.5100025479623795	0.00401164512963053	-0.003837894492804084
7.188566e-06	0.5026989409447348	0.006719042593120944	8.060570878301728e-06
7.271007e-06	0.5005190710375258	0.002305441321776913	-0.0010563038949462826
7.352062e-06	0.4923482872669006	0.005083692583425392	-0.003072146051089523
7.433486e-06	0.49025347630874855	0.0027426183821946215	-0.003702093375943562
7.518720e-06	0.4873222288781507	0.002544880647870511	-0.00514432434111332
7.600704e-06	0.4814606377701139	0.0014177267102397516	-0.0035228395636785316
7.681959e-06	0.47986654535589335	0.003227867058250074	-0.0021817268803805932
7.764183e-06	0.47755432181440816	0.0002084966318308412	-0.0008663009419266027
7.846454e-06	0.4732733986722631	0.0005453994203555732	0.00025592313100944567
7.928101e-06	0.47178585464134737	0.0016125836713419136	0.0006898206933309401
8.007910e-06	0.46683231669492087	0.0013658700736415208	-0.0029933956382464555
8.089917e-06	0.4653055015526295	0.0022381636508163366	0.0004849067855465603
8.169755e-06	0.46045133548833306	0.0008249703051897004	-0.00012351089938806634
8.251755e-06	0.4566540748020308	0.0013664977219465468	0.0014778938074711718
8.332525e-06	0.4551515557055077	0.003129031360607316	9.122658392913019e-06
8.414778e-06	0.4518714758868483	-0.0014454327159696407	-0.0009801809227425672
8.494087e-06	0.44788627072491	0.00030220132245185037	-0.003019717809232756
8.573640e-06	0.443497400473408	0.0013982367097146054	-0.0012877953916027509
8.658370e-06	0.4388891666235879	0.0004049339063516141	-0.0029457330215174695
8.741634e-06	0.4363952174349638	0.0022915893645153456	-0.0026828740339318448
8.821871e-06	0.4313281221007569	0.0025499103486435596	-0.00024991282782305173
8.902914e-06	0.42751220729654016	-5.6653286140106294e-05	-0.003717114953420471
8.983790e-06	0.42387113873909815	0.0012145687982088723	-0.0018628375165785803
9.065891e-06	0.4233651473894598	0.0014514538577910861	-0.0066248336287859
9.145700e-06	0.4200865117297249	0.002453382174909738	-0.0006627142445079281
9.227466e-06	0.41711068791072503	0.003305234615929276	-0.003284737396388009
9.308781e-06	0.4140183340198805	0.004667418818825156	-0.0003919195123706926
9.391701e-06	0.409849114915154	0.0015984824277668265	-0.003209903639627864
9.471807e-06	0.40878557561527484	0.000868182557638602	0.002021643165015495
9.551513e-06	0.4061082796224069	0.0004884083589392481	-0.00027448145239538437
9.637176e-06	0.3991204507291092	-0.0019142669096256857	0.0015399351800378489
9.722712e-06	0.39949835205587053	-0.00024323987199835237	-0.0023207891593890985
9.805269e-06	0.3967414810889413	0.0011998089116091212	-0.002841151497392542
9.885827e-06	0.3909053973940766	-0.0014746354667473233	-0.0019860622356349896
