#t	<mx>	<my>	<mz>
0.000000e+00	1	0	0
8.002890e-08	0.9214221752982724	0.002729557532481208	0.2847604445549427
1.589905e-07	0.9047861567544212	0.00260052777684687	0.3147331401857451
2.349893e-07	0.889007822673653	0.004613251528025376	0.34041078116952206
3.121907e-07	0.8756449591669206	0.0008191081403763047	0.3576788338840087
3.907808e-07	0.8568268967869568	0.005505478072482016	0.3884864414030187
4.688275e-07	0.8435008468448307	0.006630987834563392	0.4043789663963645
5.441639e-07	0.8253295789755567	0.002991068430996386	0.42959471907124197
6.220996e-07	0.8085917225450584	0.004404196410000674	0.4516691656168352
7.009431e-07	0.7921799211821702	0.004217861323574128	0.4707203505569427
7.783454e-07	0.7764777030661494	0.0023480990697065892	0.48947023969302444
8.553753e-07	0.7610039541909753	0.0031362588033940113	0.5072408528428413
9.326564e-07	0.7413470221664962	0.004061149232103847	0.5297350436757358
1.012140e-06	0.7276761646946851	0.001209618834079386	0.5436157969863402
1.091509e-06	0.7116214949203586	0.0038861585272389537	0.5600837119359312
1.171473e-06	0.6952533058243558	0.005543798495933127	0.575796095993493
1.250825e-06	0.6776488805439161	0.006599756494615516	0.5931099448382431
1.332559e-06	0.6602931618987128	0.004558808063932147	0.60824759830574
1.410767e-06	0.6465070614563354	0.005564460440551506	0.6220731852867075
1.490879e-06	0.6314283052843843	0.0034027928380244914	0.6341463456130143
1.573357e-06	0.6164441061258851	0.0030022040526453088	0.6468104841933177
1.652141e-06	0.6001964084280015	0.0035165604396273876	0.6602295921666278
1.734532e-06	0.5845247683177514	0.0033136759942302414	0.6715850366034989
1.818128e-06	0.570632390855921	0.006793657071261076	0.6818694639898177
1.898677e-06	0.5614584753147144	0.0042302723315085335	0.6887612160600979
1.978525e-06	0.5466334692793263	0.00433360172861825	0.7005452275916427
2.061190e-06	0.5329694257557245	0.00654852149036088	0.7102122954295467
2.142650e-06	0.518267448716719	0.00423098587358229	0.7204567585624426
2.224644e-06	0.5034588263080356	0.0037723041077750348	0.7303375385389885
2.303846e-06	0.49153885978167833	0.0023726220346176005	0.7367210542040252
2.384869e-06	0.4793870908276716	0.003077764022892255	0.7446953567663445
2.468086e-06	0.46603257049862223	0.008013499351428085	0.7540307411191673
2.550435e-06	0.4556504829201168	0.004726129730687367	0.7601560817735435
2.630721e-06	0.44342476430627403	0.00614353800092566	0.7653712164363892
2.713307e-06	0.42935014834861585	0.0073970402100176	0.7745831491945152
2.795486e-06	0.4201062567322137	0.005769963887389556	0.7794769658912267
2.878076e-06	0.40832085583851047	0.006423613902486518	0.7863576845975014
2.959490e-06	0.40106453130221875	0.005608628205304214	0.7897012103570177
3.042471e-06	0.38909097260722214	0.007604167949310978	0.795527159465931
3.126982e-06	0.3798594049304737	0.007450323850194092	0.7997087042310628
3.210516e-06	0.36561045747114035	0.00526574252104171	0.8074587614632447
3.293890e-06	0.3548598998502952	0.006787426029285114	0.8126147244517335
3.374560e-06	0.3468937991985572	0.0056345071707480324	0.815535070488606
3.457679e-06	0.335961124112484	0.005017949171784776	0.8198552653968619
3.540806e-06	0.32453732442946204	0.0052814651454466165	0.8250559410511621
3.622223e-06	0.31787588540378303	0.003025442743831402	0.8297131028740382
3.706281e-06	0.3093957500219271	0.0039042701342431054	0.832543860854817
3.789957e-06	0.30094033857993663	0.0033146958256114424	0.8347402734407429
3.871928e-06	0.2908568538832404	0.003584054560412416	0.8390106621102154
3.953549e-06	0.28213143523669176	0.0020583790066223025	0.840993473236497
4.035255e-06	0.27430682571760756	0.0034428856814184023	0.8442549619836888
4.115774e-06	0.27060955496405537	0.001199848736581588	0.8465299351753202
4.197222e-06	0.2582014105657955	0.0003354223736196449	0.8494544317995096
4.279416e-06	0.2542265529441059	-0.0008219041879457655	0.8521658368493622
4.362519e-06	0.24528700402667258	-0.001269535832411934	0.8548837667705809
4.445591e-06	0.2381800139198842	0.0033768781643825313	0.8554881197484384
