#t	<mx>	<my>	<mz>	u_anis_x	u_anis_y	u_anis_z
4.846973e-05	5.296805002086489e-05	-0.03922588112033884	0.9992303675553096	-3.423492099566091e-06	0.0409251750606844	-0.9991622140746377
4.847983e-05	5.4143930295303004e-05	-0.03919988356348076	0.9992313877161008	-3.420246031706581e-06	0.0408923788709633	-0.9991635568507169
4.848992e-05	5.47141293856975e-05	-0.03917400763764659	0.9992324024629954	-3.4170038405034095e-06	0.040859608934670166	-0.9991648974749012
4.850002e-05	5.467171257317993e-05	-0.03914818631796954	0.9992334144327929	-3.413764208117781e-06	0.040826865230906555	-0.9991662359506368
4.851011e-05	5.401714646447427e-05	-0.03912235222355794	0.9992344262677524	-3.41052582405493e-06	0.0407941477386462	-0.9991675722813697
4.852021e-05	5.275829332948869e-05	-0.039096438431336554	0.9992354405837232	-3.4072874009624043e-06	0.04076145643673683	-0.999168906470546
4.853030e-05	5.091031608024664e-05	-0.03907037928434644	0.999236459938646	-3.404047690150622e-06	0.04072879130390376	-0.9991702385216122
4.854040e-05	4.849549504311395e-05	-0.03904411118473629	0.9992374868018017	-3.4008054966480617e-06	0.040696152318755154	-0.9991715684380154
4.855049e-05	4.554295874416598e-05	-0.0390175733618634	0.9992385235241836	-3.3975596936089473e-06	0.0406635394597888	-0.9991728962232007
4.856059e-05	4.208833196493409e-05	-0.03899070860622627	0.9992395723103428	-3.39430923589914e-06	0.04063095270540057	-0.9991742218806139
4.857068e-05	3.817330532579602e-05	-0.03896346396036403	0.9992406351920484	-3.3910531726957423e-06	0.04059839203389401	-0.9991755454136992
4.858078e-05	3.3845131599116294e-05	-0.03893579135838107	0.999241714004076	-3.3877906589479275e-06	0.040565857423491336	-0.9991768668258989
4.859087e-05	2.9156054841190857e-05	-0.03890764820637405	0.999242810362413	-3.384520965560136e-06	0.040533348852345684	-0.9991781861206536
4.860096e-05	2.4162679237966948e-05	-0.03887899789675589	0.9992439256451395	-3.3812434881742932e-06	0.040500866298554136	-0.9991795033014007
4.861106e-05	1.8925285287155596e-05	-0.03884981025026753	0.9992450609762112	-3.377957754444587e-06	0.04046840974017173	-0.9991808183715752
4.862115e-05	1.3507101576927658e-05	-0.03882006188034066	0.9992462172123371	-3.374663429716565e-06	0.04043597915522611	-0.9991821313346081
4.863125e-05	7.973540951756278e-06	-0.038789736475413394	0.999247394933102	-3.3713603210416613e-06	0.04040357452173266	-0.9991834421939252
4.864134e-05	2.3914102887293785e-06	-0.03875882499578771	0.9992485944344516	-3.3680483794783327e-06	0.040371195817710016	-0.999184750952948
4.865144e-05	-3.1718965740432306e-06	-0.038727325782650264	0.9992498157256092	-3.364727700651808e-06	0.040338843021195746	-0.999186057615092
4.866153e-05	-8.649213011945733e-06	-0.03869524457793504	0.9992510585294594	-3.361398523565469e-06	0.0403065161102619	-0.9991873621837669
4.867163e-05	-1.3974411059642712e-05	-0.03866259445478524	0.9992523222863887	-3.3580612276781673e-06	0.040274215063030465	-0.9991886646623752
4.868172e-05	-1.9083200325636393e-05	-0.038629395659446675	0.9992536061615277	-3.35471632828273e-06	0.040241939857688376	-0.9991899650543113
4.869182e-05	-2.3913904725780753e-05	-0.03859567536649829	0.9992549090553067	-3.351364470241569e-06	0.04020969047250196	-0.9991912633629629
