#t	<mx>	<my>	<mz>
0.000000e+00	1	0	0
9.764494e-08	0.9954388480839907	0.0009411583758686517	0.019841530291386297
1.947923e-07	0.9941070181615946	0.0020279164171576602	0.020857007066512306
2.928620e-07	0.9928142083234942	0.002055858583867252	0.024143967439752546
3.895030e-07	0.9914507813848181	0.001438250740258343	0.027128624734478468
4.856765e-07	0.9903740582194474	0.0008478851226809058	0.031054110119064875
5.818549e-07	0.9889161836051689	0.002901643098406466	0.03332693763823217
6.797661e-07	0.9877273052719544	0.0020444837009732605	0.03576795622163215
7.759241e-07	0.9864597523226429	0.0024253341315920046	0.038914045096577005
8.732683e-07	0.9851303811234156	0.0016746989898905637	0.04103854125667545
9.690036e-07	0.9838491801041661	0.0016800856068598462	0.04417909880061189
1.064738e-06	0.9824859253798491	0.0022431093391846713	0.0469558029721678
1.162167e-06	0.9812418765419121	0.00278184810686002	0.04959444613100449
1.259127e-06	0.979940336528694	0.0017787695386508571	0.05209218819127839
1.357275e-06	0.9785951879896997	0.0024776525992695414	0.05650230581176369
1.454128e-06	0.9772363133768754	0.0013689491124501544	0.05873780033220263
1.551039e-06	0.9756672987619894	0.0014947454348758402	0.06150808630292093
1.648243e-06	0.9745551658991204	0.0020778199131821144	0.06407111168998644
1.744897e-06	0.9732894049439412	0.0005602037169578209	0.06725252823853789
1.841837e-06	0.9717141474872057	0.0002332465099848158	0.06984238891589908
1.938498e-06	0.9706629852339005	0.0014194472566912782	0.07412150352135777
2.036336e-06	0.9693533681124449	0.001261512707661364	0.07629955726733977
2.133963e-06	0.9679943713713757	0.0008012610611519838	0.07812919244743088
2.230660e-06	0.9666036251210607	0.0017746669386966968	0.08169656264654551
2.329040e-06	0.9648508471343653	0.002230601479095663	0.0845731882154958
2.426497e-06	0.9632965550989014	0.002119863652619984	0.08646912300026006
2.522886e-06	0.9617439041773138	0.002176313210851582	0.09010098794600181
2.620055e-06	0.9604001126571816	0.0021051506612878106	0.09372955748679004
2.717004e-06	0.9589382881469679	0.00249695962583182	0.09639657393302588
2.813470e-06	0.95751394752401	0.0021781012031512627	0.09924490559352876
2.910106e-06	0.956081042380044	0.0020667274563186348	0.10168325612341413
3.008658e-06	0.9544752303859299	0.0014780773216079848	0.10479031482599144
3.104788e-06	0.953259639261	0.0013934378728809422	0.1072001631841585
3.203450e-06	0.9517736059925265	0.002148903458173656	0.10966186669515522
3.299391e-06	0.9503778556386896	0.0014899181937904167	0.11217437787518075
3.394868e-06	0.9487153337206442	0.00165428305520209	0.11477871632830497
3.491820e-06	0.947430061905494	0.0027528577367931634	0.11679605841927884
3.588941e-06	0.9456880982307949	0.0016093781740512253	0.12049420447251839
3.685390e-06	0.9441999761037322	0.002332678977714596	0.12262733323148393
3.782285e-06	0.9426572369076055	0.0010665510787081394	0.1263832524545596
3.879221e-06	0.9413755490023273	0.0010740295712323108	0.1277492908909802
3.975633e-06	0.9401789685697284	0.0016053854030613501	0.1290578041422653
4.073297e-06	0.9385350674609885	0.00285564719407004	0.132216726020497
4.169756e-06	0.9368661849296251	0.0017364755848031496	0.13529258959676702
4.265864e-06	0.9356228038031346	0.003424540424113389	0.13695119644698836
4.363286e-06	0.9341728403148964	0.0015888023692205771	0.14017807885059544
4.459970e-06	0.9325081984655161	0.0023718502352392005	0.14252751724074678
4.556345e-06	0.9314460102967324	0.0030323281965583455	0.14444883092312868
4.651602e-06	0.9297892972557543	0.001656638061670312	0.1471879571383199
4.749715e-06	0.9277299922867012	0.0023039107476521717	0.15076424665641708
4.847095e-06	0.9265485591182563	0.003230845113622836	0.15214431837847395
4.943580e-06	0.9250499076285772	0.0046202880124215345	0.15458832287641533
5.039949e-06	0.9238450903651405	0.0032636421068145687	0.15725110391594885
5.136651e-06	0.9222847054633786	0.0021954571124571686	0.1585173122659194
5.233538e-06	0.9201068659345668	0.003819292280035799	0.16186436137591614
5.332382e-06	0.9190360773359535	0.0036032856216041825	0.16355274924946062
