#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	<B_ext_z
2.6866000000010724e-08	0.6409713651225823	0.194186630534384	0.7425935530108181	0.001	0	0
2.696700000001084e-08	0.6433756269420856	0.1632192408712613	0.747947314824774	0.001	0	0
2.7068000000010953e-08	0.645772346093206	0.13207294590294388	0.7520190810915706	0.001	0	0
2.7169000000011068e-08	0.6481614456673195	0.10080135403930912	0.7548004323777254	0.001	0	0
2.7270000000011182e-08	0.6505428496628431	0.0694585761691077	0.7562852329966147	0.001	0	0
2.7371000000011297e-08	0.6529164829977171	0.03809912646325002	0.7564696631194009	0.001	0	0
2.747200000001141e-08	0.6552822715215971	0.006777821134393161	0.7553522465120857	0.001	0	0
2.7573000000011526e-08	0.6576401420277556	-0.0244503246529082	0.7529338737710158	0.001	0	0
2.767400000001164e-08	0.6599900222646842	-0.05553020151937844	0.7492178209377751	0.001	0	0
2.7775000000011755e-08	0.662331840947393	-0.08640671204594147	0.7442097633834612	0.001	0	0
2.787600000001187e-08	0.6646655277684113	-0.11702487816972901	0.737917784861885	0.001	0	0
2.7977000000011984e-08	0.6669910134084674	-0.1473299495778767	0.7303523816412227	0.001	0	0
2.80780000000121e-08	0.6693082295468642	-0.1772675128696255	0.7215264616340333	0.001	0	0
2.8179000000012213e-08	0.6716171088715341	-0.2067836012515437	0.711455338456386	0.001	0	0
2.8280000000012327e-08	0.6739175850887742	-0.23582480452549723	0.7001567203580312	0.001	0	0
2.8381000000012442e-08	0.6762095929326618	-0.26433837912434055	0.6876506939770942	0.001	0	0
2.8482000000012556e-08	0.6784930681741386	-0.2922723579462039	0.6739597028846749	0.001	0	0
2.858300000001267e-08	0.6807679476297671	-0.3195756597347501	0.6591085208969111	0.001	0	0
2.8684000000012786e-08	0.6830341691701618	-0.3461981977498454	0.6431242201445431	0.001	0	0
2.87850000000129e-08	0.6852916717280779	-0.372090987470828	0.6260361339027433	0.001	0	0
2.8886000000013015e-08	0.687540395306164	-0.3972062530728939	0.6078758141969013	0.001	0	0
2.898700000001313e-08	0.6897802809843896	-0.42149753241614624	0.5886769842131545	0.001	0	0
2.9088000000013244e-08	0.6920112709271211	-0.4449197802865391	0.5684754855557709	0.001	0	0
2.9189000000013358e-08	0.6942333083898586	-0.4674294696283162	0.5473092204068387	0.001	0	0
2.9290000000013473e-08	0.6964463377256318	-0.48898469050864224	0.5252180886571765	0.001	0	0
2.9391000000013587e-08	0.6986503043910557	-0.5095452465568835	0.5022439200908893	0.001	0	0
2.9492000000013702e-08	0.7008451549520398	-0.5290727486235134	0.47843040171951967	0.001	0	0
2.9593000000013816e-08	0.7030308370891465	-0.5475307054068144	0.45382300037520684	0.001	0	0
2.969400000001393e-08	0.7052072996026149	-0.564884610799558	0.4284688806856146	0.001	0	0
2.9795000000014045e-08	0.7073744924170238	-0.5811020277124377	0.402416818566768	0.001	0	0
2.989600000001416e-08	0.7095323665856261	-0.5961526681364793	0.3757171103829914	0.001	0	0
2.9997000000014274e-08	0.711680874294327	-0.6100084692127923	0.34842147793609807	0.001	0	0
3.009800000001439e-08	0.713819968865318	-0.6226436650848297	0.32058296945870013	0.001	0	0
3.0199000000014503e-08	0.715949604760364	-0.6340348543159038	0.29225585679890675	0.001	0	0
3.030000000001462e-08	0.7180697375837465	-0.6441610626629484	0.2634955289958043	0.001	0	0
3.040100000001473e-08	0.7201803240848657	-0.6530038010064501	0.2343583824568652	0.001	0	0
3.050200000001485e-08	0.7222813221605014	-0.6605471182461171	0.20490170795976897	0.001	0	0
3.060300000001496e-08	0.7243726908567257	-0.6667776489820938	0.17518357471207913	0.001	0	0
3.0704000000015076e-08	0.7264543903704819	-0.6716846558124503	0.14526271171262764	0.001	0	0
3.080500000001519e-08	0.7285263820508211	-0.6752600660892021	0.1151983866684292	0.001	0	0
3.0906000000015305e-08	0.730588628399804	-0.6774985029872234	0.08505028273031934	0.001	0	0
3.100700000001542e-08	0.7326410930730676	-0.6783973107531038	0.054878373319324235	0.001	0	0
3.1108000000015534e-08	0.7346837408800566	-0.6779565740142182	0.024742795323957487	0.001	0	0
3.120900000001565e-08	0.736716537783931	-0.6761791310419897	-0.00529627904382165	0.001	0	0
3.131000000001576e-08	0.7387394509011393	-0.6730705808775537	-0.03517877143940017	0.001	0	0
3.141100000001588e-08	0.7407524485006696	-0.6686392842426432	-0.06484482732232066	0.001	0	0
3.151200000001599e-08	0.7427555000029757	-0.6628963581735767	-0.09423494633297205	0.001	0	0
3.161300000001611e-08	0.7447485759785869	-0.6558556643316336	-0.12329011279839122	0.001	0	0
3.171400000001622e-08	0.7467316481463981	-0.6475337909588388	-0.15195192605255847	0.001	0	0
3.1815000000016336e-08	0.74870468937165	-0.6379500284642059	-0.18016273025354118	0.001	0	0
3.191600000001645e-08	0.7506676736635958	-0.6271263386417403	-0.20786574337763647	0.001	0	0
3.2017000000016565e-08	0.7526205761728599	-0.6150873175379825	-0.2350051850693245	0.001	0	0
3.211800000001668e-08	0.7545633731885062	-0.6018601520034497	-0.26152640302535957	0.001	0	0
3.2219000000016794e-08	0.7564960421347915	-0.5874745699791124	-0.2873759975917191	0.001	0	0
3.232000000001691e-08	0.7584185615676311	-0.5719627845857567	-0.3125019442534399	0.001	0	0
3.242100000001702e-08	0.7603309111707746	-0.5553594321009151	-0.3368537136995171	0.001	0	0
3.252200000001714e-08	0.7622330717516884	-0.5377015039247699	-0.3603823891481893	0.001	0	0
3.262300000001725e-08	0.7641250252371639	-0.5190282726531129	-0.3830407806218554	0.001	0	0
3.2724000000017367e-08	0.7660067546686484	-0.4993812123919252	-0.4047835358658358	0.001	0	0
3.282500000001748e-08	0.7678782441972902	-0.47880391346456574	-0.42556724761092224	0.001	0	0
3.2926000000017596e-08	0.7697394790787224	-0.457341991678521	-0.4453505568864076	0.001	0	0
3.302700000001771e-08	0.7715904456675887	-0.43504299233455285	-0.46409425209782984	0.001	0	0
3.3128000000017825e-08	0.7734311314117932	-0.4119562891765558	-0.4817613635921316	0.001	0	0
3.322900000001794e-08	0.7752615248465146	-0.38813297849544326	-0.49831725344222483	0.001	0	0
3.3330000000018054e-08	0.7770816155879516	-0.36362576861507795	-0.5137297001931463	0.001	0	0
3.343100000001817e-08	0.7788913943268403	-0.3384888650023892	-0.5279689783228898	0.001	0	0
3.353200000001828e-08	0.7806908528217209	-0.3127778512574414	-0.5410079321828383	0.001	0	0
3.36330000000184e-08	0.7824799838919768	-0.28654956625225864	-0.5528220441952172	0.001	0	0
3.373400000001851e-08	0.7842587814106317	-0.25986197769962494	-0.5633894970982978	0.001	0	0
3.3835000000018626e-08	0.7860272402969406	-0.23277405244485772	-0.5726912300440092	0.001	0	0
3.393600000001874e-08	0.7877853565087529	-0.20534562378454208	-0.5807109883673911	0.001	0	0
3.4037000000018855e-08	0.7895331270346612	-0.1776372561265687	-0.5874353668625361	0.001	0	0
3.413800000001897e-08	0.7912705498859429	-0.14971010731528495	-0.592853846415631	0.001	0	0
3.4239000000019084e-08	0.7929976240883037	-0.12162578895428264	-0.5969588238621564	0.001	0	0
3.43400000000192e-08	0.7947143496734207	-0.0934462250671686	-0.599745634952304	0.001	0	0
3.4441000000019314e-08	0.7964207276702961	-0.06523350944361778	-0.6012125703261351	0.001	0	0
3.454200000001943e-08	0.7981167600964234	-0.037049762024034066	-0.6013608844178775	0.001	0	0
3.464300000001954e-08	0.7998024499487744	-0.00895698468124082	-0.6001947972270336	0.001	0	0
3.474400000001966e-08	0.8014778011946146	0.018983083238254678	-0.5977214889125435	0.001	0	0
3.484500000001977e-08	0.8031428187621461	0.046709109247738606	-0.5939510871851275	0.001	0	0
3.4946000000019886e-08	0.8047975085309913	0.07416031156069101	-0.5888966474919903	0.001	0	0
3.504700000002e-08	0.8064418773225169	0.10127660206917391	-0.5825741260073298	0.001	0	0
3.5148000000020115e-08	0.8080759328900085	0.12799872809118573	-0.5750023454614326	0.001	0	0
3.524900000002023e-08	0.8096996839086958	0.15426841251891732	-0.5662029538605583	0.001	0	0
3.5350000000020344e-08	0.8113131399656437	0.1800284920018415	-0.5562003761691925	0.001	0	0
3.545100000002046e-08	0.8129163115495024	0.20522305280161995	-0.5450217590456163	0.001	0	0
3.555200000002057e-08	0.8145092100401305	0.22979756395989925	-0.532696908740932	0.001	0	0
3.565300000002069e-08	0.8160918476981046	0.25369900742521384	-0.5192582222907175	0.001	0	0
3.57540000000208e-08	0.817664237654097	0.2768760047913771	-0.504740612147339	0.001	0	0
3.585500000002092e-08	0.8192263938981483	0.299278940306941	-0.489181424419388	0.001	0	0
3.595600000002103e-08	0.8207783312688322	0.32086007982353104	-0.4726203509029098	0.001	0	0
3.6057000000021146e-08	0.8223200654423243	0.3415736853600174	-0.4550993351068261	0.001	0	0
3.615800000002126e-08	0.8238516129213709	0.3613761249697278	-0.4366624724922481	0.001	0	0
3.6259000000021375e-08	0.8253729910241692	0.38022597760895127	-0.4173559051621534	0.001	0	0
3.636000000002149e-08	0.8268842178731655	0.3980841327171047	-0.39722771125405315	0.001	0	0
3.6461000000021604e-08	0.8283853123837702	0.41491388423180553	-0.37632778930392863	0.001	0	0
3.656200000002172e-08	0.8298762942530041	0.43068101877595205	-0.35470773786451903	0.001	0	0
3.666300000002183e-08	0.8313571839480749	0.4453538977684702	-0.3324207306753242	0.001	0	0
3.676400000002195e-08	0.8328280026948903	0.45890353322587035	-0.3095213876949956	0.001	0	0
3.686500000002206e-08	0.8342887724665115	0.47130365703783267	-0.2860656423194767	0.001	0	0
3.6966000000022177e-08	0.835739515971562	0.48253078351693995	-0.2621106051209121	0.001	0	0
3.706700000002229e-08	0.83718025664258	0.49256426504017803	-0.23771442445326363	0.001	0	0
3.7168000000022406e-08	0.8386110186243316	0.5013863406179149	-0.21293614428041763	0.001	0	0
3.726900000002252e-08	0.8400318267620903	0.5089821772447435	-0.18783555959157094	0.001	0	0
3.7370000000022635e-08	0.8414427065898799	0.5153399039057605	-0.16247306977658393	0.001	0	0
3.747100000002275e-08	0.8428436843186926	0.5204506381314384	-0.13690953034093561	0.001	0	0
3.7572000000022864e-08	0.8442347868246809	0.5243085050142791	-0.11120610334576526	0.001	0	0
3.767300000002298e-08	0.8456160416373368	0.5269106486207542	-0.08542410696327961	0.001	0	0
3.777400000002309e-08	0.8469874769276518	0.528257235752672	-0.059624864541497735	0.001	0	0
3.787500000002321e-08	0.8483491214962725	0.5283514520329199	-0.03386955357488118	0.001	0	0
3.797600000002332e-08	0.8497010047616504	0.5271994903115216	-0.008219054978859539	0.001	0	0
3.8077000000023436e-08	0.85104315674819	0.5248105314090108	0.017266196933418042	0.001	0	0
3.817800000002355e-08	0.8523756080744053	0.5211967172352197	0.04252636337459059	0.001	0	0
3.8279000000023665e-08	0.8536983899410826	0.5163731163426517	0.06750234851129422	0.001	0	0
3.838000000002378e-08	0.8550115341194555	0.5103576819945641	0.0921359450046114	0.001	0	0
3.8481000000023895e-08	0.8563150729393985	0.5031712028486841	0.11636997727453366	0.001	0	0
3.858200000002401e-08	0.8576090392776408	0.49483724637807425	0.14014844210556632	0.001	0	0
3.8683000000024124e-08	0.8588934665460055	0.48538209517094416	0.16341664621708002	0.001	0	0
3.878400000002424e-08	0.8601683886796769	0.4748346762711586	0.18612134042958695	0.001	0	0
3.888500000002435e-08	0.8614338401254996	0.46322648374071523	0.2082108500667657	0.001	0	0
3.898600000002447e-08	0.8626898558303209	0.45059149464454384	0.2296352012427777	0.001	0	0
3.908700000002458e-08	0.8639364712293609	0.4369660786765347	0.25034624269515127	0.001	0	0
3.9188000000024696e-08	0.8651737222346338	0.422388901663619	0.2702977628352584	0.001	0	0
3.928900000002481e-08	0.8664016452234173	0.40690082320208165	0.28944560170111555	0.001	0	0
3.9390000000024925e-08	0.8676202770267654	0.39054478869689413	0.30774775751091465	0.001	0	0
3.949100000002504e-08	0.8688296549180816	0.37336571609074715	0.32516448753018456	0.001	0	0
3.9592000000025154e-08	0.8700298166017439	0.35541037758454086	0.3416584029809412	0.001	0	0
3.969300000002527e-08	0.8712208002017915	0.3367272766653424	0.35719455773736347	0.001	0	0
3.9794000000025383e-08	0.8724026442506723	0.3173665207711882	0.37174053056951084	0.001	0	0
3.98950000000255e-08	0.873575387678059	0.297379689934541	0.38526650071429047	0.001	0	0
3.999600000002561e-08	0.8747390697997304	0.27681970175768306	0.3977453165712527	0.001	0	0
4.009700000002573e-08	0.8758937303065236	0.25574067308380544	0.409152557339727	0.001	0	0
4.019800000002584e-08	0.8770394092533649	0.23419777873695535	0.4194665874333635	0.001	0	0
4.0299000000025956e-08	0.8781761470483673	0.2122471077124418	0.4286686035281324	0.001	0	0
4.040000000002607e-08	0.8793039844420183	0.18994551720649128	0.43674267412030365	0.001	0	0
4.0501000000026185e-08	0.880422962516437	0.16735048488018112	0.44367577149175674	0.001	0	0
4.06020000000263e-08	0.8815331226747234	0.14451995975767237	0.4494577960011116	0.001	0	0
4.0703000000026414e-08	0.88263450663039	0.12151221216264976	0.4540815926405698	0.001	0	0
4.080400000002653e-08	0.8837271563968793	0.09838568309959614	0.4575429598199552	0.001	0	0
4.090500000002664e-08	0.884811114277174	0.07519883348806616	0.4598406503611304	0.001	0	0
4.100600000002676e-08	0.8858864228534962	0.05200999365848816	0.4609763647077646	0.001	0	0
4.110700000002687e-08	0.8869531249771014	0.028877213517208858	0.4609547363771639	0.001	0	0
4.120800000002699e-08	0.8880112637581681	0.005858113786496371	0.4597833097025944	0.001	0	0
4.13090000000271e-08	0.8890608825557831	-0.01699026127795054	0.4574725099360718	0.001	0	0
4.1410000000027216e-08	0.8901020249680257	-0.039611589293773675	0.4540356058029552	0.001	0	0
4.151100000002733e-08	0.8911347348221532	-0.06195041289028044	0.4494886646207761	0.001	0	0
4.1612000000027445e-08	0.8921590561648864	-0.08395228019221748	0.4438505001154992	0.001	0	0
4.171300000002756e-08	0.8931750332527992	-0.10556388227062566	0.43714261308879443	0.001	0	0
4.1814000000027674e-08	0.8941827105428115	-0.126733187191243	0.4293891251098122	0.001	0	0
4.191500000002779e-08	0.895182132682788	-0.14740957030081547	0.42061670542439417	0.001	0	0
4.20160000000279e-08	0.8961733445022457	-0.16754394040261517	0.41085449129347396	0.001	0	0
4.211700000002802e-08	0.8971563910031652	-0.1870888614844025	0.4001340019906704	0.001	0	0
4.221800000002813e-08	0.8981313173509142	-0.20599866967497565	0.38848904670660367	0.001	0	0
4.2319000000028247e-08	0.8990981688652798	-0.2242295851192817	0.3759556266242937	0.001	0	0
4.242000000002836e-08	0.9000569910116102	-0.2417398184767977	0.362571831446032	0.001	0	0
4.2521000000028476e-08	0.9010078293920707	-0.2584896717634376	0.34837773066731054	0.001	0	0
4.262200000002859e-08	0.9019507297370062	-0.2744416332736205	0.3334152599077591	0.001	0	0
4.2723000000028705e-08	0.9028857378964261	-0.28956046633621196	0.31772810262241374	0.001	0	0
4.282400000002882e-08	0.903812899831594	-0.3038132916758987	0.30136156752915555	0.001	0	0
4.2925000000028934e-08	0.9047322616067337	-0.31716966316992656	0.28436246209960075	0.001	0	0
4.302600000002905e-08	0.9056438693808517	-0.3296016368092125	0.26677896247118404	0.001	0	0
4.312700000002916e-08	0.9065477693996751	-0.34108383269237186	0.24866048014755748	0.001	0	0
4.322800000002928e-08	0.9074440079877031	-0.35159348990120054	0.23005752586279493	0.001	0	0
4.332900000002939e-08	0.9083326315403712	-0.36111051412661144	0.21102157099204227	0.001	0	0
4.3430000000029506e-08	0.9092136865163379	-0.36961751793474407	0.19160490689737975	0.001	0	0
4.353100000002962e-08	0.9100872194298837	-0.37709985358406106	0.17186050260261262	0.001	0	0
4.3632000000029735e-08	0.9109532768434263	-0.38354563832549904	0.15184186119448975	0.001	0	0
4.373300000002985e-08	0.911811905360153	-0.38894577213915404	0.1316028753504871	0.001	0	0
4.3834000000029964e-08	0.9126631516167698	-0.3932939478825189	0.11119768239477512	0.001	0	0
4.393500000003008e-08	0.9135070622763652	-0.39658665384681513	0.09068051928426044	0.001	0	0
4.4036000000030193e-08	0.9143436840213923	-0.3988231687394781	0.07010557792574122	0.001	0	0
4.413700000003031e-08	0.9151730635467665	-0.4000055491322514	0.04952686122316932	0.001	0	0
4.423800000003042e-08	0.9159952475530783	-0.4001386094355841	0.028998040250821606	0.001	0	0
4.433900000003054e-08	0.9168102827399227	-0.3992298944810353	0.008572312943854656	0.001	0	0
4.444000000003065e-08	0.9176182157993451	-0.3972896448141031	-0.011697735307751384	0.001	0	0
4.4541000000030766e-08	0.9184190934094013	-0.39433075482026303	-0.03176026878241868	0.001	0	0
4.464200000003088e-08	0.9192129622278322	-0.39036872382695786	-0.051564335895583235	0.001	0	0
4.4743000000030995e-08	0.9199998688858544	-0.3854216003437559	-0.07106000065062448	0.001	0	0
4.484400000003111e-08	0.9207798599820645	-0.3795099196218519	-0.0901984707187905	0.001	0	0
4.4945000000031224e-08	0.9215529820764559	-0.37265663473246746	-0.10893222180554697	0.001	0	0
4.504600000003134e-08	0.9223192816845511	-0.3648870413814242	-0.12721511797248403	0.001	0	0
4.514700000003145e-08	0.923078805271647	-0.3562286966942341	-0.14500252759655918	0.001	0	0
4.524800000003157e-08	0.9238315992471677	-0.3467113322223604	-0.16225143466197223	0.001	0	0
4.534900000003168e-08	0.9245777099591346	-0.33636676143681965	-0.17892054509435218	0.001	0	0
4.54500000000318e-08	0.9253171836887455	-0.3252287819900181	-0.19497038786207324	0.001	0	0
4.555100000003191e-08	0.9260500666450626	-0.3133330730405596	-0.21036341058546978	0.001	0	0
4.5652000000032026e-08	0.9267764049598118	-0.30071708794867447	-0.2250640694113062	0.001	0	0
4.575300000003214e-08	0.9274962446822905	-0.2874199426619255	-0.239038912927139	0.001	0	0
4.5854000000032255e-08	0.9282096317743831	-0.2734823001218669	-0.25225665990807	0.001	0	0
4.595500000003237e-08	0.9289166121056858	-0.25894625103233543	-0.2646882707067737	0.001	0	0
4.6056000000032484e-08	0.9296172314487356	-0.24385519133905764	-0.2763070121165777	0.001	0	0
4.61570000000326e-08	0.9303115354743474	-0.2282536967781711	-0.28708851555667725	0.001	0	0
4.625800000003271e-08	0.9309995697470533	-0.21218739485812474	-0.29701082844824256	0.001	0	0
4.635900000003283e-08	0.9316813797206497	-0.19570283464519556	-0.30605445867013803	0.001	0	0
4.646000000003294e-08	0.9323570107338444	-0.17884735472754215	-0.3142024120032133	0.001	0	0
4.6561000000033057e-08	0.9330265080060086	-0.1616689497362474	-0.32144022249252047	0.001	0	0
4.666200000003317e-08	0.9336899166330294	-0.1442161358042631	-0.3277559756773507	0.001	0	0
4.6763000000033286e-08	0.9343472815832614	-0.12653781534549174	-0.33314032465955745	0.001	0	0
4.68640000000334e-08	0.9349986476935811	-0.10868314153642117	-0.3375864990012316	0.001	0	0
4.6965000000033515e-08	0.9356440596655373	-0.09070138288184505	-0.3410903064633134	0.001	0	0
4.706600000003363e-08	0.9362835620616	-0.07264178824414455	-0.3436501276171334	0.001	0	0
4.7167000000033744e-08	0.9369171993015067	-0.05455345271251267	-0.3452669033810817	0.001	0	0
4.726800000003386e-08	0.9375450156587017	-0.03648518468428537	-0.3459441155545953	0.001	0	0
4.736900000003397e-08	0.9381670552568743	-0.018485374525279114	-0.3456877604413063	0.001	0	0
4.747000000003409e-08	0.9387833620665871	-0.0006018651697158597	-0.3445063156725334	0.001	0	0
4.75710000000342e-08	0.9393939799019978	0.01711817498701883	-0.34241070036117965	0.001	0	0
4.7672000000034316e-08	0.9399989524176737	0.03462837655787253	-0.3394142287345431	0.001	0	0
4.777300000003443e-08	0.9405983231054955	0.051883290660265396	-0.335532557412454	0.001	0	0
4.7874000000034545e-08	0.9411921352916496	0.06883850711349238	-0.33078362651449156	0.001	0	0
4.797500000003466e-08	0.9417804321337109	0.08545076902314042	-0.32518759479674963	0.001	0	0
4.8076000000034775e-08	0.9423632566178111	0.10167808345026677	-0.3187667690346736	0.001	0	0
4.817700000003489e-08	0.9429406515558938	0.1174798278758989	-0.3115455278838276	0.001	0	0
4.8278000000035004e-08	0.943512659583054	0.132816852185012	-0.3035502404650361	0.001	0	0
4.837900000003512e-08	0.9440793231549645	0.14765157590846859	-0.2948091799341185	0.001	0	0
4.848000000003523e-08	0.9446406845453788	0.16194808047642062	-0.28535243230943974	0.001	0	0
4.858100000003535e-08	0.9451967858437228	0.17567219625234584	-0.2752118008425243	0.001	0	0
4.868200000003546e-08	0.945747668952762	0.1887915841331168	-0.2644207062282452	0.001	0	0
4.8783000000035576e-08	0.9462933755863513	0.20127581151731022	-0.25301408296133066	0.001	0	0
4.888400000003569e-08	0.9468339472672599	0.21309642246123586	-0.24102827215527114	0.001	0	0
4.8985000000035805e-08	0.9473694253250782	0.22422700185986036	-0.22850091114804968	0.001	0	0
4.908600000003592e-08	0.9478998508941952	0.23464323350790478	-0.21547082022648162	0.001	0	0
4.9187000000036034e-08	0.9484252649118561	0.2443229519147882	-0.2019778868072874	0.001	0	0
