#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z
0.000000e+00	-0.01599545155004966	-0.017655615996847434	0.01143290866278275	0	0	0.001
5.576479e-08	0.002534053763520381	0.0018828251233680344	-0.0027585047571547124	0	0	0.000999116211504648
1.123934e-07	-0.0053364957446230595	0.023458394655100613	-0.007805154631958551	0	0	0.0009964114916241745
1.686787e-07	0.01956531343234613	0.009052817531127931	0.00018863957918231647	0	0	0.0009919234285471496
2.248204e-07	-0.00014846730878063282	0.01737111194450575	0.005324967912605229	0	0	0.0009856674499531845
2.812644e-07	-0.0011489025518444467	0.01230788553029051	0.0064439075137854955	0	0	0.0009775976451443938
3.375132e-07	-0.008866400053692887	0.021621965176548488	0.027922881088646448	0	0	0.0009677945900667574
3.933929e-07	-0.011018666820415858	0.0048038198445067406	0.015970459925382856	0	0	0.0009563324539190911
4.500875e-07	0.0036115251988470135	-0.00793828093721182	0.01762781086601418	0	0	0.0009429685834798458
5.064433e-07	-0.02073400444193352	-0.01551487973105989	0.028438871547879715	0	0	0.0009279771173210098
5.629268e-07	-0.026711877198850903	-0.024139457607101133	0.03432105055285135	0	0	0.000911270813911586
6.191793e-07	-0.025689788137802448	-0.02523099402988293	0.03951273006592018	0	0	0.0008929903664843987
6.755879e-07	-0.006302211293912435	-0.02155062442708326	0.03063830668978542	0	0	0.0008730463798044815
7.321472e-07	-0.015347386426729306	-0.008717140291959174	0.021987631119820116	0	0	0.0008514637991994986
7.880744e-07	-0.0005908692773795361	-0.00767405371446435	0.01541533263672309	0	0	0.0008285999328490167
8.439975e-07	-0.006460732153284518	-0.01334283028174184	0.021214539871050504	0	0	0.0008042647512566343
9.001792e-07	-0.002423248389391028	-0.013888261916454403	0.03452664258120086	0	0	0.0007783774672489572
9.565954e-07	-0.013864742724174898	-0.02034994610477504	0.035693379539412755	0	0	0.0007509769662819856
1.012611e-06	-0.024335548552251608	-0.021412461783081184	0.03922954813654067	0	0	0.0007224269189834261
1.068661e-06	-0.01761288850770374	-0.010723974218784304	0.03278918211117281	0	0	0.0006925693605076414
1.125052e-06	-0.013282921557583845	-0.0093620262824986	0.034096295169280165	0	0	0.0006612822357015189
1.180823e-06	-0.008730475310133809	0.0004323869819058829	0.03380047477432161	0	0	0.0006291638877333111
1.237046e-06	-0.020837975795905416	-0.0020549213580614333	0.0357828259550727	0	0	0.0005956589641538801
1.292872e-06	-0.010885583675818471	0.008722212510696504	0.038078598301522576	0	0	0.0005613312383428806
1.349595e-06	-0.007380637092801922	0.001427068620667178	0.029680012119882103	0	0	0.0005254344730343005
1.405977e-06	-0.006597564067971861	-0.002804359172740784	0.02165394170350404	0	0	0.0004888005759713853
1.462141e-06	-0.003394980075459994	0.0012521475741044462	0.040455063592859775	0	0	0.0004514308881927596
1.518175e-06	6.0721873634315895e-05	-0.0008790174175284997	0.037915270042706915	0	0	0.00041334004788232733
1.574044e-06	-0.005010712150408766	0.0018809404602142513	0.031294655378740786	0	0	0.00037462769596539875
1.630249e-06	-0.0007169068646347201	-0.01069195016279191	0.014330197512914589	0	0	0.00033501153413350475
1.686718e-06	0.005753171623183029	-0.005479886722187707	0.019091324513843873	0	0	0.00029460347760914353
1.742822e-06	-0.0005178118201287844	-0.015329400782977206	0.022568649040211195	0	0	0.00025392840339306407
1.798954e-06	0.009669618599135942	-0.008824354744376263	0.025363554905608876	0	0	0.0002127781304435047
1.854983e-06	0.008691649047111089	-0.014803049370399059	0.028698401216239917	0	0	0.00017132282526609614
1.910547e-06	0.013234927126018904	0.0012528875307179898	0.02401085093545793	0	0	0.0001299097682749799
1.966796e-06	0.024429530134805352	-0.018997873743887523	0.015101568147154097	0	0	8.775398281689412e-05
2.022839e-06	0.02097835022657271	-0.025987484136391136	0.017687748498785183	0	0	4.559557506898919e-05
2.078900e-06	0.01957008984239249	-0.016645137782681264	0.01576251804231977	0	0	3.342368614458835e-06
2.134863e-06	0.015686083782685385	-0.013722078234809993	0.013213005044253602	0	0	-3.884266321679916e-05
2.191243e-06	0.021823382470752873	-0.015924956873589725	0.0063671166527731835	0	0	-8.127257123968842e-05
2.247557e-06	0.03698484869460785	-0.010754250681939114	0.014212323224644729	0	0	-0.00012350540533567693
2.303332e-06	0.035500736666851905	0.011716092691241823	0.02140285868995482	0	0	-0.00016511523620366743
2.359733e-06	0.022638421647161715	-0.012198028806108686	0.01779551805355599	0	0	-0.00020689510267641163
2.416133e-06	0.007318667011757149	-0.005330237075720145	0.024067455709499374	0	0	-0.0002483001834844624
2.472255e-06	0.010945554439267563	-0.004882543536036716	0.013993317430782342	0	0	-0.0002890555656003675
2.528888e-06	0.030231689181238038	-0.006812407238602966	0.003226154807239604	0	0	-0.0003296571071659528
2.585214e-06	0.029961558748120322	0.004925705653909948	0.008817545354899769	0	0	-0.0003694425959928133
2.641247e-06	0.016046614772653473	0.0028464555139340875	-0.005452485186520314	0	0	-0.0004083599696162298
2.697889e-06	0.007923549759936751	-0.0040276391640997515	-0.003635564076377921	0	0	-0.00044696016752686916
2.754318e-06	-0.009470632209739876	-0.008707221163613747	-0.006925990699797866	0	0	-0.0004846039609233296
2.810844e-06	-0.004905290176436483	-0.01624930989323069	0.008388711675855344	0	0	-0.0005214332512314435
2.867063e-06	0.0003704369358608893	-0.022334391675217075	0.0060164569255931714	0	0	-0.0005571240232857996
2.923342e-06	-0.0028158667809830133	-0.00878100324688373	0.006798604389745867	0	0	-0.0005918494261611837
2.979569e-06	0.0017996205646710595	-0.017423387304665205	0.003850705197663107	0	0	-0.0006254791654208654
3.035521e-06	-0.0015014369110214311	-0.011005418813175105	-0.003917140580393661	0	0	-0.0006578288018580577
3.091722e-06	2.046760523077883e-05	-0.010278589021354501	0.005477588877241118	0	0	-0.0006891440453053298
3.147885e-06	0.00570855990597843	-0.004712296823286659	0.008770791387432553	0	0	-0.0007192017078131336
3.204062e-06	-0.00683174175082234	0.011564297485223028	0.013835359628407382	0	0	-0.0007479776713734444
3.260478e-06	-0.012989330853399572	0.0038900549995499103	-0.005721136666009781	0	0	-0.0007755247812773078
3.316320e-06	-0.004860653545365347	-0.002913035029033094	-0.010906911403432418	0	0	-0.0008014105155339377
3.372672e-06	-0.0056098638034508316	0.00748245698806072	-0.005386997415155462	0	0	-0.000826092623612102
3.428594e-06	9.117378953141146e-06	0.0097309756041344	0.0025267739959032153	0	0	-0.000849112383706885
3.484884e-06	0.003162695447576127	-0.0038067791763828156	0.0013874831821266002	0	0	-0.0008707593746335674
3.541171e-06	-0.0014012179291097414	-0.00412712768057719	0.004977077373233232	0	0	-0.0008908369108709732
3.597150e-06	0.0008659638235778305	0.0036676251391552224	-0.0023543354609132567	0	0	-0.0009092134959327609
3.653508e-06	0.01102268724838783	-0.009595853760951479	-0.013810197724945824	0	0	-0.0009260785596123186
3.710138e-06	0.009049290351018193	-0.011777775719991538	-0.019315456026505026	0	0	-0.000941340820877907
3.765970e-06	0.001980985739562134	-0.010534823018782728	-0.005965794525249734	0	0	-0.0009547082866280876
3.822242e-06	0.003985207780168251	-0.006736712809620322	-0.003238135413864775	0	0	-0.0009664695311418143
3.878365e-06	-0.0018712622043140456	-0.00596569696089783	-0.004659883191094606	0	0	-0.000976467161434003
3.934248e-06	0.012125595195975824	-0.014949964545714173	-0.009632279979208588	0	0	-0.000984684759777878
3.990167e-06	0.015076267430084339	-0.025149475854445994	-0.01017678336330245	0	0	-0.000991158262177715
4.046884e-06	0.021401838488150193	-0.022540794642300185	-0.01996507308046455	0	0	-0.0009959244805082857
4.103253e-06	0.0030672356138659322	-0.04283604020931197	-0.01699570784471825	0	0	-0.0009988572017022238
4.160094e-06	0.0037931554544332734	-0.026730906838850682	-0.02882079998827704	0	0	-0.000999987720112122
4.216445e-06	0.0042170155806861235	-0.024495881909834944	-0.02502048968051898	0	0	-0.0009992957567559217
4.273150e-06	-0.0050883901626168505	-0.019191396346255465	-0.016217198807183617	0	0	-0.0009967787763906489
4.328902e-06	-0.006369891296093044	-0.02985546510335948	-0.013714521993532727	0	0	-0.0009925279285225859
4.385673e-06	-0.013953749079672072	-0.027773707143104412	-0.024955393274617516	0	0	-0.0009863974629026352
4.442178e-06	-0.019965435106889525	-0.01294017355384874	-0.009150780906644155	0	0	-0.000978501493472904
4.498489e-06	-0.004454548618750154	-0.020978348545646296	-0.020039584258287984	0	0	-0.0009688658422925727
4.554251e-06	0.0008087158114564277	-0.03175030122232431	-0.01940568529677529	0	0	-0.0009576032298246138
4.610319e-06	0.009049832372264985	-0.021657338397910966	-0.026191895520992953	0	0	-0.000944572664922557
4.666460e-06	0.00548655044370607	-0.015044620078028755	-0.023503952161014963	0	0	-0.0009298337827094332
4.722584e-06	0.00968762529752459	-0.019568557040541123	-0.012421604709474645	0	0	-0.0009134343434508772
4.778673e-06	0.0016814386058375751	-0.012955137561929238	-0.013563989657245831	0	0	-0.0008954115221889335
4.834527e-06	0.00901319703389434	-0.018833324590699748	-0.024939478995463858	0	0	-0.0008758728960107526
4.890905e-06	0.012248651294116513	-0.00960747249568015	-0.037808176447482716	0	0	-0.000854575663804936
4.946690e-06	0.023561294707260105	-0.011305815804523665	-0.024963285770000232	0	0	-0.0008319829212258242
5.002953e-06	0.03676635251063205	-0.011167892872298218	-0.02185398219291653	0	0	-0.0008077064517901968
5.059117e-06	0.025610183852915223	-0.0029611714593380536	-0.01908671761677611	0	0	-0.0007820227292423665
5.115468e-06	0.03608689529375578	0.003221712167824435	-0.024751631330478963	0	0	-0.0007548445980603133
5.171280e-06	0.015961490132637594	0.006905884701165429	-0.024811917354385205	0	0	-0.0007265832557500314
5.227635e-06	0.031068488737428252	0.0029563418964899534	-0.025642274194993524	0	0	-0.0006967415877314481
